,airy10::Probabilities::Post,airy10::Probabilities::3rdStair,airy10::Probabilities::2ndStair,airy10::Probabilities::1stStair,airy10::Probabilities::Pre,airy10::FrameCount,airy10::SpaceStep,airy10::TimeStep,airy10::PointCount,airy10::RegionLength::Post,airy10::RegionLength::3rdStair,airy10::RegionLength::2ndStair,airy10::RegionLength::1stStair,airy10::RegionLength::Pre,packetStartX,packetStartY,initialWaveNumber,standardDeviation
44,0.0017291234675008277,0.004350539824967451,0.014287549420797277,0.052908574725411314,0.926724212561323,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
45,0.0017206300204022705,0.004330119800597579,0.014220490921563132,0.05263416114324422,0.9270945981141928,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
46,0.001710740682852172,0.004306084416906236,0.014141564941333512,0.05231503316742972,0.9275265767914781,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
47,0.0017041240130864941,0.00429025370826523,0.014089580046812518,0.05210695539259531,0.9278090868392408,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
48,0.0016978544479918547,0.004275320863028993,0.01404052539376551,0.051942922428072615,0.928043376867141,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
49,0.0016886903700944359,0.00425314123358837,0.013967651222242519,0.05175100881261095,0.9283395083614636,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
50,0.0016780659636377187,0.004227249147237669,0.013882561505699402,0.05159568296981334,0.9286164404136119,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
51,0.001668992350877366,0.0042053043860101925,0.013810393179594066,0.0515879612886713,0.928727348794847,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
52,0.0016613783900400107,0.004187062457777797,0.013750354377781084,0.05171712464492132,0.9286840801294799,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
53,0.001654511725023299,0.004170722288737534,0.01369654769405644,0.051925027361255476,0.9285531909309274,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
