,airy00::Probabilities::Post,airy00::Probabilities::3rdStair,airy00::Probabilities::2ndStair,airy00::Probabilities::1stStair,airy00::Probabilities::Pre,airy00::FrameCount,airy00::SpaceStep,airy00::TimeStep,airy00::PointCount,airy00::RegionLength::Post,airy00::RegionLength::3rdStair,airy00::RegionLength::2ndStair,airy00::RegionLength::1stStair,airy00::RegionLength::Pre,packetStartX,packetStartY,initialWaveNumber,standardDeviation
66,2.695020215057224e-14,1.910303268258024e-08,0.000733862286476511,0.27599746078797754,0.7232686578224862,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
67,5.005545820329552e-14,3.05074332857587e-08,0.0009852006086347458,0.2777071719623484,0.7213075969215336,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
68,9.218936640703325e-14,4.8361430586019794e-08,0.0013139484058473944,0.2804941673793152,0.7181918358533145,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
69,1.6778278835607777e-13,7.583249293473374e-08,0.0017349503696964578,0.2859096194038973,0.7123553543937455,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
70,3.0374632514800787e-13,1.1838773918825357e-07,0.002283085230720019,0.29419684649036926,0.7035199498908677,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
71,5.450072703890409e-13,1.8333841725303002e-07,0.0029834373860447585,0.30536123305214746,0.6916551462228455,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
72,9.694896301463804e-13,2.816981735729345e-07,0.003872417194024575,0.31755096493142054,0.6785763361754119,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
73,1.7094980742282995e-12,4.293356595988691e-07,0.004991399224215398,0.3301204520049472,0.6648877194334682,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
74,2.9900782736049558e-12,6.494675104222226e-07,0.006392752461557258,0.34272567603469273,0.6508809220332494,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
75,5.193457591478178e-12,9.761053644465397e-07,0.00814275927326172,0.35378042019014383,0.6380758444260365,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
76,8.963494790594483e-12,1.4583459561617176e-06,0.010319417273875553,0.36441474831981646,0.6252643760513885,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
77,1.5367611733928052e-11,2.1650622404287288e-06,0.013003801989403697,0.3724412758933616,0.6145527570396266,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
78,2.6074622239063753e-11,3.1817254020170055e-06,0.016227054880341034,0.3778129463459344,0.6059568170222477,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
79,4.4038218226155673e-11,4.655012653477874e-06,0.020160938395604962,0.3821329887540618,0.5977014177936414,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
80,7.404742179931937e-11,6.7808597162399066e-06,0.024932651540042372,0.3859470073240529,0.589113560202141,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
81,1.2326180592634734e-10,9.779189582996775e-06,0.030506381552869756,0.3882446244802751,0.5812392146540105,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
82,2.0352344683322443e-10,1.3989153820784905e-05,0.036983689459116204,0.3882279880664056,0.5747743331171339,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
83,3.3413755196037193e-10,1.989781805037427e-05,0.04451316015062943,0.3884010943255915,0.5670658473715912,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
84,5.453914601499297e-10,2.813848461317401e-05,0.05315933205958592,0.3863904705505182,0.5604220583598912,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
85,8.827328448504244e-10,3.946055504209905e-05,0.06280029335953813,0.3821099637239098,0.5550502814787771,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
86,1.4202400708513175e-09,5.5017230512768106e-05,0.07354075240185166,0.375504860588858,0.5508993683585374,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
87,2.272316066815359e-09,7.62981243271705e-05,0.08536288597031429,0.36640767721838413,0.5481531364146581,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
88,3.607536502320051e-09,0.00010503228066147093,0.09796718102856966,0.35528960420918226,0.5466381788740501,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
89,5.69454035891721e-09,0.00014383288233448948,0.1113464642782771,0.3417745087825541,0.5467351883622943,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
90,8.930108897712112e-09,0.00019580831346533171,0.12518441733628816,0.32920405483080134,0.5454157105893364,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
91,1.3927662293562825e-08,0.00026532817770334364,0.13932548194134856,0.3168175271264642,0.5435916488268216,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
92,2.157105887819746e-08,0.00035737913861832906,0.1532234967551651,0.30442178565989514,0.5419973168752624,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
93,3.3148413984755544e-08,0.000478138464000532,0.16631229349720303,0.2917792819425154,0.5414302529478671,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
94,5.066914004692527e-08,0.000637082118337152,0.17856054071780117,0.2815073294690916,0.5392949970256299,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
95,7.700834280076674e-08,0.0008451030646289425,0.18949753897273072,0.2743739904111138,0.5352832905431837,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
96,1.1637439358830294e-07,0.0011161442846099256,0.19873307811048796,0.2689116465055821,0.5312390147249265,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
97,1.7417072135167654e-07,0.0014618070639347378,0.20509705205181708,0.26733663993880086,0.5261043267747259,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
98,2.595557400533151e-07,0.001908645075470817,0.2093985180399334,0.2687852981918377,0.5199072791370182,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
99,3.8440192311451336e-07,0.002479307837834299,0.21117780278177697,0.27388407712144525,0.5124584278570207,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
100,5.656541907960737e-07,0.003202856311221478,0.2109860968342615,0.28022460712163577,0.5055858740786906,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
101,8.268065988326384e-07,0.004112659394984457,0.2120685664220896,0.2840460404956881,0.499771906880639,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
102,1.1993593167016816e-06,0.005242912286697477,0.2155913181696896,0.28571126645098954,0.49345330373330654,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
103,1.7320803133836947e-06,0.006654778744238131,0.22025977831160634,0.2855383852594135,0.4875453256044287,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
104,2.4838186385798105e-06,0.00838530125732137,0.22745785721701334,0.28305801803790287,0.4810963396691238,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
105,3.5427791499283856e-06,0.010502916731129708,0.23439567961369182,0.28042856619534173,0.4746692946806868,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
106,5.018440462513163e-06,0.013051812589189618,0.24246758345439137,0.2773880047207012,0.46708758079525536,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
107,7.0768591685243075e-06,0.016124179406891714,0.24983882206969613,0.27419143757969267,0.45983848408455086,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
108,9.907340200533709e-06,0.01974030101642803,0.2561273513655346,0.270823870395997,0.4532985698818399,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
109,1.3804061488414497e-05,0.02400001455254472,0.26173471264957543,0.26787843903916186,0.44637302969722953,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
110,1.9190152448355427e-05,0.029037730067120026,0.2658312279345178,0.26520595890640486,0.439905892939509,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
111,2.6497540295285776e-05,0.034790949336136016,0.26948848714430396,0.26198521474202535,0.4337088512372394,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
112,3.638680104510816e-05,0.04131495115588145,0.2706748896248993,0.2587027960725231,0.429270976345651,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
