,stark_well_00::Probabilities::BP0,stark_well_00::Probabilities::BP1,stark_well_00::Probabilities::BP2,stark_well_00::Probabilities::SL0,stark_well_00::Probabilities::B0,stark_well_00::Probabilities::SL1,stark_well_00::Probabilities::B1,stark_well_00::Probabilities::SL2,stark_well_00::Probabilities::EP0,stark_well_00::Probabilities::EP1,stark_well_00::Probabilities::EP2,stark_well_00::FrameCount,stark_well_00::SpaceStep,stark_well_00::TimeStep,stark_well_00::PointCount,stark_well_00::RegionLength::BP0,stark_well_00::RegionLength::BP1,stark_well_00::RegionLength::BP2,stark_well_00::RegionLength::SL0,stark_well_00::RegionLength::B0,stark_well_00::RegionLength::SL1,stark_well_00::RegionLength::B1,stark_well_00::RegionLength::SL2,stark_well_00::RegionLength::EP0,stark_well_00::RegionLength::EP1,stark_well_00::RegionLength::EP2,packetStartX,packetStartY,initialWaveNumber,standardDeviation
39,0.20323829715165978,0.5014114823951112,0.2666186770842248,0.028104031204525103,0.0006251797173225956,2.3306643806122116e-06,1.782575494365874e-09,2.0056580713076802e-13,4.818838768981337e-18,1.5383761244504432e-23,1.1231646110869632e-29,200,0.002,1e-06,500,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.5,NULL,0.06818181818181818
40,0.20267595367066088,0.5013263658508484,0.26714330548219184,0.028222755565016182,0.0006292657673214375,2.351860624743233e-06,1.803133068800993e-09,2.0343303752056252e-13,4.900283592008276e-18,1.5686834620281868e-23,1.148440857799339e-29,200,0.002,1e-06,500,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.5,NULL,0.06818181818181818
41,0.2021152355192261,0.5012392223318585,0.26766790622754766,0.02834188397221757,0.0006333768757111341,2.373249302139728e-06,1.8239307234332702e-09,2.0634238756274496e-13,4.983149016097254e-18,1.5996094656291297e-23,1.1743080202089033e-29,200,0.002,1e-06,500,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.5,NULL,0.06818181818181818
42,0.20155597129445055,0.5011501622008584,0.2681925331026365,0.028461423254330404,0.0006375134692588714,2.3948332840526875e-06,1.8449721845923257e-09,2.0929458181383476e-13,5.067461542465889e-18,1.6311674902996752e-23,1.200780626467955e-29,200,0.002,1e-06,500,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.5,NULL,0.06818181818181818
43,0.20099775848375767,0.5010594403839858,0.2687173178960101,0.02858138870600696,0.0006416760482578515,2.4166155081285887e-06,1.8662612702027633e-09,2.1229033765662705e-13,5.1532496983179315e-18,1.6633716790137366e-23,1.2278739802153128e-29,200,0.002,1e-06,500,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.5,NULL,0.06818181818181818
44,0.20043993593395945,0.5009674729810967,0.26924248016143226,0.028701805242317645,0.0006458651940690741,2.438599107357951e-06,1.8878020109811637e-09,2.153303985627994e-13,5.2405443495092175e-18,1.6962370743841843e-23,1.255604216516607e-29,200,0.002,1e-06,500,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.5,NULL,0.06818181818181818
45,0.19988258078753515,0.5008742124656665,0.2697679916353114,0.028822671564220505,0.0006500808525453155,2.4607849058571893e-06,1.90959670650834e-09,2.184153351859081e-13,5.329372213051322e-18,1.729777525184266e-23,1.283986717166737e-29,200,0.002,1e-06,500,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.5,NULL,0.06818181818181818
46,0.19932628396185317,0.5007792901507898,0.2702936504707678,0.028943967688260346,0.0006543226238272812,2.48317263309048e-06,1.9316468225159682e-09,2.215456534767297e-13,5.4197569977294785e-18,1.764006040597505e-23,1.313036351432972e-29,200,0.002,1e-06,500,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.5,NULL,0.06818181818181818
47,0.1987718377205768,0.5006822128472043,0.2708191857542844,0.029065665892698538,0.0006585900690128936,2.5057620446117265e-06,1.9539538254966486e-09,2.247218758477033e-13,5.511721278725361e-18,1.7989353897711576e-23,1.3427679429891625e-29,200,0.002,1e-06,500,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.5,NULL,0.06818181818181818
48,0.1982191225214078,0.500583058408559,0.2713446338022116,0.02918777115637666,0.0006628835786386677,2.5285560568944554e-06,1.9765216252243175e-09,2.279447993686141e-13,5.605294166411712e-18,1.8345806076257994e-23,1.373198187211006e-29,200,0.002,1e-06,500,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.5,NULL,0.06818181818181818
49,0.19766740665709445,0.5004822862939191,0.2718702385546101,0.02931031090692369,0.0006672040285719799,2.5515592940484407e-06,1.9993554873768184e-09,2.3121535991946144e-13,5.700509691987237e-18,1.8709584958521455e-23,1.404345325102692e-29,200,0.002,1e-06,500,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.5,NULL,0.06818181818181818
