,cascade10::Probabilities::Post,cascade10::Probabilities::3rdStair,cascade10::Probabilities::2ndStair,cascade10::Probabilities::1stStair,cascade10::Probabilities::Pre,cascade10::FrameCount,cascade10::SpaceStep,cascade10::TimeStep,cascade10::PointCount,cascade10::RegionLength::Post,cascade10::RegionLength::3rdStair,cascade10::RegionLength::2ndStair,cascade10::RegionLength::1stStair,cascade10::RegionLength::Pre,cascade11::Probabilities::Post,cascade11::Probabilities::3rdStair,cascade11::Probabilities::2ndStair,cascade11::Probabilities::1stStair,cascade11::Probabilities::Pre,cascade11::FrameCount,cascade11::SpaceStep,cascade11::TimeStep,cascade11::PointCount,cascade11::RegionLength::Post,cascade11::RegionLength::3rdStair,cascade11::RegionLength::2ndStair,cascade11::RegionLength::1stStair,cascade11::RegionLength::Pre
10,4.766971165480534e-125,5.380967705825839e-81,1.6630688740841594e-44,6.777360887486417e-18,1.0,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004,1.43656182266324e-130,5.0592276221593487e-82,3.3093929573827673e-44,6.285521740659316e-18,1.0,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004
11,3.769496969194553e-124,1.848754641781922e-80,3.2210634491324933e-44,9.876591312252455e-18,0.9999999999999997,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004,2.124141309499331e-129,1.6998993164851031e-81,6.717578278224894e-44,9.15585200066791e-18,0.9999999999999997,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004
12,2.0067883439846106e-123,5.4340580167351046e-80,6.271581808554422e-44,1.4357898750947647e-17,0.9999999999999999,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004,2.8512538277568905e-128,5.786902622096716e-81,1.360709115789265e-43,1.3309689950687479e-17,0.9999999999999999,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004
13,2.801023267972439e-122,1.327022911856199e-79,1.2179264402913624e-43,2.0823263558020113e-17,1.0000000000000004,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004,3.5066393849735173e-127,1.989077614709164e-80,2.7499382575044897e-43,1.9308230064233373e-17,1.0000000000000004,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004
14,5.248799419066308e-121,2.3477312397458538e-79,2.3222658030388406e-43,3.013087644664689e-17,0.9999999999999994,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004,3.98245525997562e-126,6.878649825027972e-80,5.543846896852882e-43,2.795240328255823e-17,0.9999999999999994,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004
15,7.101583974002937e-120,5.546000505048721e-79,4.2622146409628724e-43,4.350121941184022e-17,1.0000000000000002,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004,4.204933417389658e-125,2.3852632070541965e-79,1.1147007390674972e-42,4.038239269483392e-17,1.0,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004
16,7.899220560558335e-119,4.525229120577613e-78,7.383286028440783e-43,6.266647324346158e-17,1.0,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004,4.152389235235069e-124,8.268794229483613e-79,2.2351130663312716e-42,5.821798472332797e-17,1.0,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004
17,7.690468654643205e-118,2.6778475256631512e-77,1.192801660606189e-42,9.007968698774699e-17,0.9999999999999999,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004,3.8552210381035224e-123,2.858291148936665e-78,4.468658907125562e-42,8.375532215057996e-17,0.9999999999999999,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004
18,6.762594602396301e-117,1.284609029547812e-76,1.856934426569596e-42,1.2920548799377908e-16,0.9999999999999999,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004,3.3809040819032695e-122,9.831294280680476e-78,8.90706144665481e-42,1.2024068704498107e-16,0.9999999999999999,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004
19,5.470306274469988e-116,5.44248236446178e-76,3.283737351574781e-42,1.8492811450245132e-16,0.9999999999999999,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004,2.8122315039781228e-121,3.359137973635744e-77,1.7697957301909088e-41,1.722551144309505e-16,1.0,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004
20,4.119025843495809e-115,2.107747659052517e-75,7.494231380509647e-42,2.641168407142194e-16,1.0,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004,2.2269638328109746e-120,1.138662611822046e-76,3.505095597730127e-41,2.4624787114233315e-16,1.0,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004
21,2.9111020804935013e-114,7.578685246889593e-75,1.89463796119347e-41,3.764101896373849e-16,0.9999999999999999,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004,1.6844503136974192e-119,3.8254826848850904e-76,6.918701256238667e-41,3.5127701086162174e-16,0.9999999999999999,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004
22,1.942920442250811e-113,2.546234748121786e-74,4.610473895150271e-41,5.35303510818037e-16,0.9999999999999994,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004,1.2206126514003873e-118,1.2728836307329091e-75,1.3610138217765245e-40,5.000372914374407e-16,0.9999999999999997,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004
23,1.2303447559251334e-112,7.99158396460799e-74,1.0448619239644662e-40,7.596485771168277e-16,0.9999999999999993,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004,8.49635903223625e-118,4.1925587047832745e-75,2.6679799002877895e-40,7.102788142043378e-16,0.9999999999999993,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004
24,7.419733157297057e-112,2.327168426096774e-73,2.2192611481425222e-40,1.0757222473882997e-15,0.9999999999999989,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004,5.694684667292044e-117,1.3664878865619636e-74,5.211440985114346e-40,1.0067657383455616e-15,0.9999999999999989,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004
25,4.2741013060004776e-111,6.203142622575985e-73,4.479988117434713e-40,1.5200616766886707e-15,0.9999999999999983,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004,3.6832559548157317e-116,4.406261665830746e-74,1.0142923866137527e-39,1.423963328942628e-15,0.9999999999999983,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004
26,2.3575962449454874e-110,1.5035780442163373e-72,8.723506240440857e-40,2.143364433309092e-15,0.9999999999999976,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004,2.303431694871987e-115,1.4054603370367361e-73,1.9668804297859794e-39,2.0097373192605915e-15,0.9999999999999979,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004
27,1.2478190650026021e-109,3.744216680268239e-72,1.663226751840287e-39,3.015825506526928e-15,0.999999999999997,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004,1.3953359708642937e-114,4.434363657879124e-73,3.8000219157207546e-39,2.830420626616775e-15,0.9999999999999972,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004
28,6.347816693951577e-109,1.3831866721932857e-71,3.145693201591142e-39,4.234385940501319e-15,0.9999999999999957,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004,8.20065679479074e-114,1.383921321828608e-72,7.314274059019832e-39,3.9777011548808936e-15,0.9999999999999962,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004
29,3.1080579516450808e-108,6.458348039241957e-71,5.939735015380824e-39,5.93266176344096e-15,0.9999999999999942,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004,4.6830843742999625e-113,4.2725127426945583e-72,1.4025606508987292e-38,5.578063639803777e-15,0.9999999999999943,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004
30,1.466304939339912e-107,2.8648563775559574e-70,1.1152761594239342e-38,8.294398190673162e-15,0.9999999999999917,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004,2.6020862881907903e-112,1.3049281113475122e-71,2.6793424571630996e-38,7.805594939605707e-15,0.9999999999999922,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004
31,6.670929441990389e-107,1.164553054042093e-69,2.0547231478160675e-38,1.1571658517377338e-14,0.9999999999999882,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004,1.408510753114762e-111,3.943386827428307e-71,5.098963309402805e-38,1.0899310315097789e-14,0.9999999999999892,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004
32,2.928259444567318e-106,4.4094824913266515e-69,3.64571393913615e-38,1.6109525606943794e-14,0.999999999999984,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004,7.436150958565673e-111,1.1792061853449351e-70,9.66667362804507e-38,1.5186701147504526e-14,0.9999999999999848,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004
33,1.2404926220619403e-105,1.5796203105862422e-68,6.107656769085066e-38,2.23793234648895e-14,0.9999999999999778,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004,3.833077154930715e-110,3.489884983626499e-70,1.8256160955194007e-37,2.1115431406373202e-14,0.9999999999999788,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004
34,5.070985704876207e-105,5.4112649849928185e-68,9.57257557251981e-38,3.102342807415002e-14,0.9999999999999688,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004,1.9310178225529412e-109,1.0223552878443008e-69,3.4346082572251323e-37,2.929612387112304e-14,0.9999999999999705,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004
35,1.999348492459848e-104,1.785333767166747e-67,1.5146614446590581e-37,4.291528297581334e-14,0.9999999999999567,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004,9.516130490438982e-109,2.9650508379896664e-69,6.436932146605513e-37,4.055971059826447e-14,0.9999999999999593,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004
36,7.596080034967549e-104,5.700197792121476e-67,3.121489289205865e-37,5.92399125925029e-14,0.9999999999999408,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004,4.591324326719751e-108,8.51479004703963e-69,1.2017512110087527e-36,5.603442845161872e-14,0.9999999999999437,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004
37,2.777505467785108e-103,1.7669153162346974e-66,8.107501858903556e-37,8.160183159127274e-14,0.9999999999999186,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004,2.170519690026359e-107,2.4215973989691953e-68,2.2350493182195138e-36,7.724908896026835e-14,0.9999999999999226,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004
38,9.762297903934895e-103,5.329072515333806e-66,2.1340878563783495e-36,1.1216786825319628e-13,0.999999999999888,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004,1.0061356854909214e-106,6.821629730358374e-68,4.1409278997235675e-36,1.062698757397039e-13,0.9999999999998934,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004
39,3.29860662240501e-102,1.5662341709352244e-65,5.3073430320700666e-36,1.5385857455947069e-13,0.9999999999998462,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004,4.576317089386794e-106,1.903732148962253e-67,7.642753344426443e-36,1.4588379693668173e-13,0.9999999999998541,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004
40,1.0773543583247707e-101,4.490525139894246e-65,1.2412441602482164e-35,2.1060199692163753e-13,0.9999999999997895,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004,2.0437338647161837e-105,5.264157551105192e-67,1.4052359621162115e-35,1.9984208895916647e-13,0.9999999999998,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004
41,3.472942892107054e-101,1.2569360144123067e-64,2.7513147259932976e-35,2.8766806342401887e-13,0.9999999999997127,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004,8.966931869561978e-105,1.442540673979114e-66,2.573950517966645e-35,2.7318119320463437e-13,0.9999999999997269,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004
42,1.1616214060149584e-100,3.436913318944086e-64,5.826460729016996e-35,3.921133185204017e-13,0.9999999999996079,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004,3.867435220721735e-104,3.918091523772884e-66,4.6968762095869786e-35,3.726499241580957e-13,0.9999999999996274,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004
43,4.280636216623239e-100,9.184950348311766e-64,1.1862910622661383e-34,5.333648557626191e-13,0.9999999999994668,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004,1.6405724685508618e-103,1.0549646200108062e-65,8.538521995727929e-35,5.072707614372998e-13,0.9999999999994931,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004
44,1.7367606404410057e-99,2.4000285296811853e-63,2.333215178014251e-34,7.239895217301406e-13,0.999999999999276,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004,6.848277743115113e-103,2.8163471313052403e-65,1.5464228857385598e-34,6.89079728499544e-13,0.999999999999311,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004
45,7.310194706675316e-99,6.133893045096841e-63,4.448683680671695e-34,9.807025307469745e-13,0.9999999999990197,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004,2.8144196208328298e-102,7.455656195797374e-65,2.7903159040387044e-34,9.340972298897623e-13,0.9999999999990661,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004
46,3.039068419191724e-98,1.5337473855204616e-62,8.244725673233443e-34,1.3256869775648868e-12,0.9999999999986744,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004,1.1392369133189996e-101,1.9574978676208903e-64,5.0160915338565915e-34,1.2635990117757907e-12,0.9999999999987363,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004
47,1.2219404436134759e-97,3.752770660198173e-62,1.4881971084785993e-33,1.7883272887882136e-12,0.9999999999982118,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004,4.5440678381359756e-101,5.097969750502231e-64,8.98409537030979e-34,1.7057868452411245e-12,0.9999999999982943,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004
48,4.723286715180481e-97,8.985948740598025e-62,2.620174269998147e-33,2.4074490619917695e-12,0.9999999999975926,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004,1.7867239278021897e-100,1.317149383011431e-63,1.60320233888652e-33,2.2979489096533283e-12,0.9999999999977023,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004
49,1.7534968808238781e-96,2.10552425531898e-61,4.504474056962213e-33,3.2342473044880953e-12,0.9999999999967656,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004,6.928185954866648e-100,3.3765597909769077e-63,2.850467310474857e-33,3.0892858065259874e-12,0.9999999999969105,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004
50,6.251423574329925e-96,4.826485417617938e-61,7.566498372587751e-33,4.336099794283187e-12,0.9999999999956639,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004,2.6502832133660866e-99,8.589653930220262e-63,5.049732668946646e-33,4.1445930458926435e-12,0.9999999999958554,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004
51,2.1381657647479155e-95,1.081820070926903e-60,1.2422723416333756e-32,5.801453771014828e-12,0.9999999999941986,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004,1.0005226045568479e-98,2.16867746143225e-62,8.913618025445462e-33,5.548983582452455e-12,0.9999999999944511,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004
52,6.996382229596824e-95,2.3690216805470144e-60,1.993477948254047e-32,7.746194606494416e-12,0.999999999992254,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004,3.7287931116106463e-98,5.4348544653200515e-62,1.5677712702308684e-32,7.41404575468133e-12,0.9999999999925862,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004
53,2.1774487802547576e-94,5.062022911218543e-60,3.126331534708655e-32,1.0321839608134987e-11,0.9999999999896784,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004,1.3723196482137572e-97,1.3521012808264408e-61,2.7476724064795387e-32,9.885771106463456e-12,0.9999999999901144,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004
54,6.374520912290776e-94,1.0535017722172706e-59,4.793987268191413e-32,1.3726043047204353e-11,0.999999999986274,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004,4.989071751399206e-97,3.3397299975580085e-61,4.798557066832178e-32,1.3154724985424856e-11,0.9999999999868453,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004
55,1.7180806457096334e-93,2.1303335632790273e-59,7.210700613434049e-32,1.8216135898912728e-11,0.9999999999817838,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004,1.7922079116083743e-96,8.191171598079197e-61,8.350846387695832e-32,1.746916252225865e-11,0.9999999999825309,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004
56,4.077839489311321e-93,4.173445339816174e-59,1.0760777792808423e-31,2.412636631303404e-11,0.9999999999758737,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004,6.363285636717439e-96,1.9950900997700457e-60,1.4482187451697868e-31,2.3151740539958037e-11,0.9999999999768482,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004
57,7.889577679981771e-93,7.90242867954632e-59,1.641468516344898e-31,3.1890099422667985e-11,0.9999999999681101,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004,2.2336510910791375e-95,4.8262538818773745e-60,2.5028386867784356e-31,3.0621047590444575e-11,0.9999999999693789,650,0.05,0.0006250000000000001,400,0.3,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.30000000000000004
