,tunnelSteppingTest00::Probabilities::PostRegion,tunnelSteppingTest00::Probabilities::IntraRegion,tunnelSteppingTest00::Probabilities::PreRegion,tunnelSteppingTest00::FrameCount,tunnelSteppingTest00::SpaceStep,tunnelSteppingTest00::TimeStep,tunnelSteppingTest00::PointCount,tunnelSteppingTest00::RegionLength::PostRegion,tunnelSteppingTest00::RegionLength::IntraRegion,tunnelSteppingTest00::RegionLength::PreRegion,tunnelSteppingTest01::Probabilities::PostRegion,tunnelSteppingTest01::Probabilities::IntraRegion,tunnelSteppingTest01::Probabilities::PreRegion,tunnelSteppingTest01::FrameCount,tunnelSteppingTest01::SpaceStep,tunnelSteppingTest01::TimeStep,tunnelSteppingTest01::PointCount,tunnelSteppingTest01::RegionLength::PostRegion,tunnelSteppingTest01::RegionLength::IntraRegion,tunnelSteppingTest01::RegionLength::PreRegion,tunnelSteppingTest02::Probabilities::PostRegion,tunnelSteppingTest02::Probabilities::IntraRegion,tunnelSteppingTest02::Probabilities::PreRegion,tunnelSteppingTest02::FrameCount,tunnelSteppingTest02::SpaceStep,tunnelSteppingTest02::TimeStep,tunnelSteppingTest02::PointCount,tunnelSteppingTest02::RegionLength::PostRegion,tunnelSteppingTest02::RegionLength::IntraRegion,tunnelSteppingTest02::RegionLength::PreRegion
0,1.8922987826228552e-22,7.421275766983182e-05,0.99992578724233,220,0.1,0.0025000000000000005,80,0.2,0.36250000000000004,0.4375,1.8922987826228552e-22,7.421275766983182e-05,0.99992578724233,220,0.1,0.0025000000000000005,80,0.2,0.36250000000000004,0.4375,1.8922987826228552e-22,7.421275766983182e-05,0.99992578724233,220,0.1,0.0025000000000000005,80,0.2,0.36250000000000004,0.4375
1,8.500313178616868e-22,0.0001129443543569102,0.9998870556456431,220,0.1,0.0025000000000000005,80,0.2,0.36250000000000004,0.4375,1.2728489153328248e-21,0.0001129441387324683,0.9998870558612675,220,0.1,0.0025000000000000005,80,0.2,0.36250000000000004,0.4375,1.2759656882776395e-21,0.00010898238958460616,0.9998910176104152,220,0.1,0.0025000000000000005,80,0.2,0.36250000000000004,0.4375
2,3.336708173475932e-21,0.00016919504268543393,0.9998308049573145,220,0.1,0.0025000000000000005,80,0.2,0.36250000000000004,0.4375,6.843988783407563e-21,0.00016919428810497245,0.9998308057118951,220,0.1,0.0025000000000000005,80,0.2,0.36250000000000004,0.4375,6.943800805736121e-21,0.0001564686658900611,0.99984353133411,220,0.1,0.0025000000000000005,80,0.2,0.36250000000000004,0.4375
3,1.2606258808346882e-20,0.0002498008740106969,0.9997501991259894,220,0.1,0.0025000000000000005,80,0.2,0.36250000000000004,0.4375,3.098900721754436e-20,0.0002497988332307133,0.9997502011667694,220,0.1,0.0025000000000000005,80,0.2,0.36250000000000004,0.4375,3.239000849301252e-20,0.00021941420965679138,0.9997805857903435,220,0.1,0.0025000000000000005,80,0.2,0.36250000000000004,0.4375
4,4.709722686098867e-20,0.00036373355307987805,0.9996362664469203,220,0.1,0.0025000000000000005,80,0.2,0.36250000000000004,0.4375,1.2186635517664585e-19,0.00036372879682409603,0.9996362712031761,220,0.1,0.0025000000000000005,80,0.2,0.36250000000000004,0.4375,1.3443854956268988e-19,0.00030317779897056296,0.9996968222010294,220,0.1,0.0025000000000000005,80,0.2,0.36250000000000004,0.4375
5,1.7377928641218967e-19,0.0005226413691426452,0.9994773586308573,220,0.1,0.0025000000000000005,80,0.2,0.36250000000000004,0.4375,4.24484991809689e-19,0.0005226313293184848,0.9994773686706815,220,0.1,0.0025000000000000005,80,0.2,0.36250000000000004,0.4375,5.08405796153112e-19,0.0004160952343556798,0.9995839047656441,220,0.1,0.0025000000000000005,80,0.2,0.36250000000000004,0.4375
6,6.168126014614284e-19,0.0007415160381448976,0.9992584839618549,220,0.1,0.0025000000000000005,80,0.2,0.36250000000000004,0.4375,1.3282585449333805e-18,0.0007414962210234849,0.9992585037789764,220,0.1,0.0025000000000000005,80,0.2,0.36250000000000004,0.4375,1.779963810734845e-18,0.0005691270391457092,0.9994308729608542,220,0.1,0.0025000000000000005,80,0.2,0.36250000000000004,0.4375
7,2.0593331820794287e-18,0.001039346528687418,0.9989606534713125,220,0.1,0.0025000000000000005,80,0.2,0.36250000000000004,0.4375,3.774636269784206e-18,0.0010393092101756622,0.9989606907898243,220,0.1,0.0025000000000000005,80,0.2,0.36250000000000004,0.4375,5.834430714765158e-18,0.000775450614820579,0.9992245493851795,220,0.1,0.0025000000000000005,80,0.2,0.36250000000000004,0.4375
8,6.420591121637141e-18,0.0014398421801310104,0.9985601578198695,220,0.1,0.0025000000000000005,80,0.2,0.36250000000000004,0.4375,9.826993089641505e-18,0.0014397743042874405,0.9985602256957127,220,0.1,0.0025000000000000005,80,0.2,0.36250000000000004,0.4375,1.8050686692977783e-17,0.0010504663584618313,0.9989495336415379,220,0.1,0.0025000000000000005,80,0.2,0.36250000000000004,0.4375
9,1.8746994483913047e-17,0.0019724031846455603,0.9980275968153546,220,0.1,0.0025000000000000005,80,0.2,0.36250000000000004,0.4375,2.360929457558807e-17,0.0019722830471478677,0.9980277169528523,220,0.1,0.0025000000000000005,80,0.2,0.36250000000000004,0.4375,5.303198101483434e-17,0.0014122515871815994,0.9985877484128183,220,0.1,0.0025000000000000005,80,0.2,0.36250000000000004,0.4375
10,5.1608718603766116e-17,0.0026726533749089057,0.9973273466250907,220,0.1,0.0025000000000000005,80,0.2,0.36250000000000004,0.4375,5.268461939096451e-17,0.0026724455245271082,0.9973275544754728,220,0.1,0.0025000000000000005,80,0.2,0.36250000000000004,0.4375,1.4861551937046871e-16,0.0018820104308616087,0.9981179895691384,220,0.1,0.0025000000000000005,80,0.2,0.36250000000000004,0.4375
11,1.350001294372907e-16,0.003583805847347242,0.9964161941526525,220,0.1,0.0025000000000000005,80,0.2,0.36250000000000004,0.4375,1.1008465170448246e-16,0.0035834533209483043,0.9964165466790514,220,0.1,0.0025000000000000005,80,0.2,0.36250000000000004,0.4375,3.9865707293659486e-16,0.0024852560236175675,0.9975147439763821,220,0.1,0.0025000000000000005,80,0.2,0.36250000000000004,0.4375
