,top_down_stair_2d_10::Probabilities::Post,top_down_stair_2d_10::Probabilities::3rdStair,top_down_stair_2d_10::Probabilities::2ndStair,top_down_stair_2d_10::Probabilities::1stStair,top_down_stair_2d_10::Probabilities::Pre,top_down_stair_2d_10::FrameCount,top_down_stair_2d_10::SpaceStep,top_down_stair_2d_10::TimeStep,top_down_stair_2d_10::PointCount,top_down_stair_2d_10::RegionLength::Post,top_down_stair_2d_10::RegionLength::3rdStair,top_down_stair_2d_10::RegionLength::2ndStair,top_down_stair_2d_10::RegionLength::1stStair,top_down_stair_2d_10::RegionLength::Pre,top_down_stair_2d_11::Probabilities::Post,top_down_stair_2d_11::Probabilities::3rdStair,top_down_stair_2d_11::Probabilities::2ndStair,top_down_stair_2d_11::Probabilities::1stStair,top_down_stair_2d_11::Probabilities::Pre,top_down_stair_2d_11::FrameCount,top_down_stair_2d_11::SpaceStep,top_down_stair_2d_11::TimeStep,top_down_stair_2d_11::PointCount,top_down_stair_2d_11::RegionLength::Post,top_down_stair_2d_11::RegionLength::3rdStair,top_down_stair_2d_11::RegionLength::2ndStair,top_down_stair_2d_11::RegionLength::1stStair,top_down_stair_2d_11::RegionLength::Pre,top_down_stair_2d_12::Probabilities::Post,top_down_stair_2d_12::Probabilities::3rdStair,top_down_stair_2d_12::Probabilities::2ndStair,top_down_stair_2d_12::Probabilities::1stStair,top_down_stair_2d_12::Probabilities::Pre,top_down_stair_2d_12::FrameCount,top_down_stair_2d_12::SpaceStep,top_down_stair_2d_12::TimeStep,top_down_stair_2d_12::PointCount,top_down_stair_2d_12::RegionLength::Post,top_down_stair_2d_12::RegionLength::3rdStair,top_down_stair_2d_12::RegionLength::2ndStair,top_down_stair_2d_12::RegionLength::1stStair,top_down_stair_2d_12::RegionLength::Pre
360,0.26458735132199773,0.15656726285748584,0.17207298141814253,0.14250311718784658,0.26426928721452714,650,0.02,0.0001,60,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.2677353529613857,0.14599874596648263,0.17253180214426475,0.14599874596648224,0.2677353529613846,650,0.02,0.0001,60,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.25784418418583754,0.15501936092543903,0.17427290977744822,0.15501936092543867,0.2578441841858364,650,0.02,0.0001,60,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
361,0.265303064510616,0.15629642582087833,0.17165473603643952,0.14218908305807115,0.2645566905739952,650,0.02,0.0001,60,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.2681207650274826,0.14576901718468568,0.17222043557566483,0.14576901718468527,0.26812076502748156,650,0.02,0.0001,60,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.25815318833099443,0.1548708920436274,0.1739518392507579,0.15487089204362703,0.2581531883309932,650,0.02,0.0001,60,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
362,0.26601014883435314,0.15602897331116458,0.17122644675492765,0.14187649491133178,0.26485793618822284,650,0.02,0.0001,60,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.2684048978932816,0.14562849449506354,0.17193321522331137,0.1456284944950631,0.26840489789328054,650,0.02,0.0001,60,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.25845989519321483,0.15472521937121064,0.17362977087115053,0.15472521937121025,0.25845989519321366,650,0.02,0.0001,60,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
363,0.266683125014818,0.15575077442135762,0.1708260177363922,0.1416271541816212,0.265112928645811,650,0.02,0.0001,60,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.2685893807927185,0.14554939794317012,0.1717224425282242,0.1455493979431697,0.2685893807927174,650,0.02,0.0001,60,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.25876491396099177,0.1545807295709546,0.17330871293610872,0.15458072957095423,0.25876491396099066,650,0.02,0.0001,60,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
364,0.2672038676528198,0.1555028722703084,0.17056489978043748,0.14147322806102233,0.2652551322354119,650,0.02,0.0001,60,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.2687313771034135,0.14549128105894704,0.17155468367528062,0.14549128105894657,0.2687313771034125,650,0.02,0.0001,60,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.2590657548964729,0.1544377051293155,0.17299307994842483,0.15443770512931518,0.25906575489647177,650,0.02,0.0001,60,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
365,0.2675603069457335,0.15535983945431242,0.17038229444033515,0.14134854325038237,0.26534901590923654,650,0.02,0.0001,60,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.26882294801085965,0.14545714968295037,0.17143980461238142,0.14545714968294993,0.26882294801085854,650,0.02,0.0001,60,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.25936979592047665,0.1542904867449342,0.17267943466917982,0.15429048674493384,0.25936979592047543,650,0.02,0.0001,60,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
366,0.26777283646234457,0.1552874564100282,0.17022341336374136,0.14124089001815002,0.26547540374573575,650,0.02,0.0001,60,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.2688549973685602,0.14545574683714005,0.17137851158860085,0.1454557468371396,0.2688549973685592,650,0.02,0.0001,60,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.25968180228933546,0.15413775235585392,0.17236089070962285,0.15413775235585359,0.2596818022893343,650,0.02,0.0001,60,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
367,0.26777070933755037,0.15531457325771295,0.17009237798370536,0.1411474632243265,0.2656748761967049,650,0.02,0.0001,60,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.26890017816242484,0.14544973006971892,0.1713001835357139,0.14544973006971842,0.26890017816242384,650,0.02,0.0001,60,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.25999865268315125,0.1539842513863613,0.17203419186097643,0.15398425138636093,0.25999865268315003,650,0.02,0.0001,60,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
368,0.2676176967021307,0.15538739554362518,0.16993398553844982,0.1410254314780871,0.2660354907377071,650,0.02,0.0001,60,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.26912438583442344,0.14533517834470314,0.17108087164174804,0.14533517834470272,0.26912438583442244,650,0.02,0.0001,60,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.2603096706097048,0.15383984539579745,0.17170096798899714,0.1538398453957971,0.26030967060970356,650,0.02,0.0001,60,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
369,0.26752538330826575,0.1554194093483457,0.16971474847698081,0.14086287880918627,0.2664775800572215,650,0.02,0.0001,60,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.2694872861421608,0.14513619804359393,0.1707530316284921,0.1451361980435935,0.2694872861421598,650,0.02,0.0001,60,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.2605991721559448,0.15371489010656994,0.17137187547497199,0.1537148901065696,0.26059917215594364,650,0.02,0.0001,60,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
