,momentum_space00::Probabilities::Post,momentum_space00::Probabilities::3rdStair,momentum_space00::Probabilities::2ndStair,momentum_space00::Probabilities::1stStair,momentum_space00::Probabilities::Pre,momentum_space00::FrameCount,momentum_space00::SpaceStep,momentum_space00::TimeStep,momentum_space00::PointCount,momentum_space00::RegionLength::Post,momentum_space00::RegionLength::3rdStair,momentum_space00::RegionLength::2ndStair,momentum_space00::RegionLength::1stStair,momentum_space00::RegionLength::Pre,packetStartX,packetStartY,initialWaveNumber,standardDeviation
50,3.6908846674073005e-13,2.3287855706735427e-07,0.0032037067219255933,0.33105057941978827,0.6657454809793597,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
51,7.15153783044589e-13,3.688317662499506e-07,0.004057227672269854,0.34414868180170183,0.6517937216935469,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
52,1.3678445950071911e-12,5.77638659125243e-07,0.005091342401592379,0.3567396398588793,0.6381684400995014,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
53,2.5833353296253394e-12,8.947924443722985e-07,0.006332091420940019,0.36878665918195447,0.6248803546020775,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
54,4.819071099566564e-12,1.3712919355938296e-06,0.007806527457151007,0.38025567549545547,0.6119364257506388,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
55,8.881985986167227e-12,2.079588012298112e-06,0.009542168300495639,0.3911153254482122,0.5993404266543978,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
56,1.617859933674516e-11,3.1214600521633173e-06,0.011566355216032283,0.4013370758390935,0.5870934474686436,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
57,2.913199827178171e-11,4.6383133951184115e-06,0.013905534898592116,0.410895486569258,0.5751943401896228,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
58,5.186894774652174e-11,6.8244659082918774e-06,0.016584490026092785,0.41976857599818324,0.5636401094579468,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
59,9.13391220520911e-11,9.944064347896567e-06,0.019625549757080616,0.4279382522393768,0.5524262538478558,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
60,1.5911762683244805e-10,1.4352332349859707e-05,0.023047816381048622,0.4353907698076757,0.541547061319808,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
61,2.7427568039012334e-10,2.052189251412741e-05,0.026866447142043767,0.44211716823258124,0.5309958624585852,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
62,4.679023457526935e-10,2.9074914329347186e-05,0.031092030483832963,0.4481136485700315,0.5207652455639038,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
63,7.901499509959352e-10,4.0821805196061113e-05,0.03573009323309272,0.4533818460278212,0.5108472381437399,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
64,1.3210946748523595e-09,5.680707007680268e-05,0.04078076939575524,0.45792896270269684,0.5012334595103766,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
65,2.1873019167421615e-09,7.836280261639669e-05,0.04623865242354183,0.4617677337152131,0.4919152488713265,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
66,3.5868299385406485e-09,0.00010717002409704663,0.05209284146732098,0.4649162122646736,0.4828837726570785,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
67,5.826581332819587e-09,0.00014532774578216546,0.05832717905909285,0.4673973732953398,0.47413011407320377,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
68,9.377530833057362e-09,0.0001954291885091179,0.06492066395178317,0.4692385502549275,0.46564534722724926,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
69,1.4955559027895373e-08,0.0002606440501153947,0.07184800983238586,0.4704707333882532,0.4574205977736865,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
70,2.3638576380820883e-08,0.00034480507349210374,0.07908030976770267,0.4711277696904882,0.44944709182974063,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
71,3.703453802590216e-08,0.00045249645236914094,0.08658575895374136,0.47124551271351467,0.4417161948458368,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
72,5.7520071953812224e-08,0.0005891408459504898,0.09433038577110292,0.4708609738067841,0.43421944205609064,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
73,8.857605284935186e-08,0.0007610809966680386,0.10227874395989169,0.47001152445410266,0.42694856201328474,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
74,1.352548644958395e-07,0.0009756512088591483,0.11039452687918992,0.46873419214517986,0.4198954945119066,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
75,2.048246413077103e-07,0.0012412333120524813,0.11864107744033021,0.46706508047324463,0.4130524039497314,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
76,3.0764880642166654e-07,0.0015672912710062933,0.12698178272190555,0.4650389294383951,0.4064116889198868,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
77,4.583750538507185e-07,0.001964378390354219,0.13538035820654876,0.46268881642405085,0.39996598860399246,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
78,6.775268269190574e-07,0.0024441111685023975,0.14380104053506712,0.4600459843898805,0.39370818637972305,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
79,9.936124980800481e-07,0.0030191043497159466,0.1522087174635611,0.45713977360167446,0.38763141097255066,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
80,1.4458928747825407e-06,0.0037028626566373243,0.16056902793948147,0.45399762804513233,0.38172903546587383,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
81,2.0879761370542405e-06,0.004509626086362567,0.16884846360884403,0.4506451478120999,0.37599467451655644,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
82,2.992440346990568e-06,0.005454167519434858,0.1770144965165655,0.4471061633522061,0.3704221801714466,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
83,4.2567163615820546e-06,0.006551543682757568,0.1850357480488334,0.44340281484734767,0.3650056367046998,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
84,6.010496954136249e-06,0.007816803141772686,0.19288220347769347,0.4395556280224184,0.3597393548611613,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
85,8.424969270830713e-06,0.009264657846573498,0.2005254668309589,0.43558358456728763,0.35461786578590904,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
86,1.1724194852418034e-05,0.010909127649629017,0.207939043631811,0.43150418975673005,0.3496359147669775,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
87,1.619898109865916e-05,0.012763169940454485,0.21509863488775993,0.42733354142009977,0.34478845477058717,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
88,2.2223596331313377e-05,0.014838308868726386,0.22198242430674242,0.4230864035608784,0.3400706396673215,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
89,3.027567298514367e-05,0.01714428030432024,0.22857134129330864,0.41877628565836655,0.3354778170710195,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
90,4.095961489262116e-05,0.01968870947152309,0.2348492838969728,0.4144155261883545,0.33100552082825696,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
91,5.503376980656254e-05,0.022476837889103683,0.24080328782948612,0.4100153771674492,0.32664946334415446,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
92,7.344154192485786e-05,0.0255113147017887,0.2464236296526509,0.40558608607660473,0.3224055280270306,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
93,9.734649637088898e-05,0.02879206464368203,0.2517038544258859,0.4011369723145246,0.31826976211953645,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
94,0.00012817134441062806,0.03231624078626602,0.2566407209317049,0.39667649688256007,0.31423837005505856,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
95,0.00016764049226219058,0.03607826508449527,0.26123406150532574,0.3922123256206562,0.3103077072972605,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
96,0.00021782558749204814,0.04006995388350392,0.26548655864872117,0.38775138739765075,0.30647427448263204,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
97,0.00028119320790963303,0.04428071947017968,0.2694034467422169,0.3832999289135547,0.3027347116661391,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
98,0.000360653514849701,0.048697833055120134,0.2729921535719988,0.3788635672788358,0.2990857925791954,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
99,0.0004596083461907966,0.05330672993096854,0.2762619020712081,0.3744473406679286,0.29552441898370385,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
100,0.000581996869366004,0.05809133464596595,0.27922329657770645,0.37005575656489614,0.2920476153420655,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
101,0.0007323365706456853,0.06303438341560288,0.28188791920615147,0.36569283677146286,0.28865252403613684,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
102,0.0009157570482899624,0.06811772299036889,0.28426796019787276,0.36136215852020803,0.2853364012432603,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
103,0.0011380238318633997,0.07332256976687244,0.28637590146060504,0.3570668915599882,0.282096613380671,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
104,0.0014055492989663765,0.0786297196035079,0.28822426557957576,0.352809831647409,0.27893063387054107,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
105,0.0017253877359499888,0.08401970668249362,0.2898254344294558,0.3485934312063368,0.275836039945764,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
106,0.002105211721985849,0.0894729176321449,0.2911915334313047,0.34441982788841247,0.2728105093261519,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
107,0.002553267333757449,0.09496967366938903,0.2923343707588546,0.34029087146123327,0.26985181677676556,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
108,0.0030783061921089956,0.10049029760328496,0.2932654164262983,0.3362081490760533,0.2669578307022545,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
109,0.0036894931136042426,0.10601518346449154,0.2939958047436251,0.33217300873227146,0.2641265099460077,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
110,0.004396289087561257,0.11152488422822861,0.2945363450846197,0.3281865807576157,0.2613559008419747,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
111,0.005208310455286847,0.11700022816440654,0.2948975296865654,0.32424979730711917,0.2586441343866217,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
112,0.006135166487145357,0.12242246786971328,0.29508953226971313,0.3203634100994973,0.25598942327393065,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
113,0.007186278979072274,0.12777345933914278,0.29512219641982823,0.31652800671064146,0.2533900585513152,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
114,0.008370688947269164,0.1330358627608202,0.2950050168034922,0.3127440256793495,0.2508444058090687,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
115,0.009696856893207163,0.13819335294725354,0.2947471186171873,0.30901177051591805,0.24835090102643384,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
116,0.011172464330042972,0.1432308258001976,0.29435724095376253,0.3053314225697713,0.24590804634622568,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
117,0.012804225185063826,0.1481345877558361,0.29384372829069116,0.30170305271075504,0.2435144060576535,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
118,0.014597716197304506,0.15289251717198465,0.29321453177560225,0.2981266319160171,0.24116860293909118,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
119,0.016557235399460087,0.15749418931807205,0.2924772193134839,0.294602041035341,0.23886931493364308,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
120,0.018685697113787186,0.16193095930442866,0.2916389914733396,0.291129080099107,0.23661527200933774,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
121,0.020984570543066242,0.16619599950958283,0.29070669943762556,0.2877074774523228,0.2344052530574026,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
122,0.02345386699023352,0.1702842897690138,0.2896868616811645,0.2843368987710677,0.23223808278852057,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
123,0.026092178048724473,0.17419256003169195,0.2885856774401996,0.2810169557659822,0.2301126287134018,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
124,0.02889676390075084,0.17791918678639082,0.28740903672102314,0.2777472142446162,0.2280277983472192,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
125,0.03186368735645135,0.18146404666911312,0.28616252798963193,0.2745272012661071,0.2259825367186967,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
126,0.03498798575860849,0.18482833340440616,0.28485144536453905,0.27135641133726235,0.22397582413518402,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
127,0.038263869729263364,0.18801434738297648,0.2834807970038486,0.268234311836259,0.22200667404765245,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
128,0.041684935348398365,0.19102527019291246,0.2820553156377747,0.2651603479662715,0.22007413085464284,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
129,0.045244375122056035,0.19386493857891415,0.28057947123431615,0.2621339474711441,0.21817726759356942,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
130,0.04893517332945603,0.19653763291178555,0.2790574849957602,0.25915452513931725,0.21631518362368096,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
131,0.052750273188875874,0.19904789386924449,0.27749334352611243,0.25622148691269797,0.2144870025030693,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
132,0.056682706671946144,0.2014003776320066,0.2758908121322389,0.2533342333332866,0.21269187023052175,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
133,0.06072568237376142,0.2035997549248825,0.2742534466811109,0.25049216214830117,0.21092895387194407,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
134,0.06487263199962197,0.20565065351031522,0.2725846039884767,0.24769467009181279,0.2091974404097733,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
135,0.06911722096844836,0.2075576383045204,0.2708874511305047,0.24494115404079966,0.20749653555572697,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
136,0.07345333253664325,0.20932521912486216,0.2691649742203714,0.24223101179916448,0.20582546231895857,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
137,0.0778750370407346,0.2109578739021371,0.26741998707940806,0.23956364267643918,0.20418345930128087,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
138,0.08237655798030395,0.21246007527353142,0.2656551399654029,0.23693844787817475,0.20256977890258684,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
139,0.08695224476285893,0.2138363106010843,0.26387292824892433,0.23435483063404078,0.2009836857530918,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
140,0.09159655847042325,0.21509108902920981,0.26207570077579845,0.23181219603802247,0.19942445568654618,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
141,0.09630407275860291,0.21622893336986426,0.26026566767224046,0.22930995074629057,0.19789137545300184,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
142,0.1010694878775524,0.21725435852629446,0.2584449075097632,0.22684750286632793,0.19638374322006205,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
143,0.10588765265984791,0.21817184112531665,0.2566153739641267,0.22442426244607905,0.19490086980462956,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
144,0.11075358774817066,0.21898578657584186,0.2547789022760392,0.22203964286247732,0.19344208053747078,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
145,0.11566250354829696,0.2197004997718896,0.25293721587800966,0.21969306314645026,0.19200671765535357,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
146,0.12060980817834245,0.22032016428235354,0.2510919334710602,0.2173839509841264,0.19059414308411743,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
147,0.12559110346624425,0.2208488325471335,0.24924457665074468,0.21511174593779153,0.189203741398086,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
148,0.13060217003191088,0.22129042693315917,0.24739657796429548,0.21287590241579799,0.18783492265483645,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
149,0.13563894488153147,0.22164874914870264,0.2455492891073001,0.21067589207599582,0.18648712478646995,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
150,0.14069749615396485,0.22192749402824802,0.24370398889572104,0.20851120558498926,0.1851598153370769,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
151,0.14577399947727376,0.22213026340182784,0.24186189069490321,0.20638135386840956,0.18385249255758568,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
152,0.15086471901811077,0.22226057663838614,0.24002414912712966,0.20428586910415317,0.18256468611222013,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
153,0.15596599427147867,0.22232187615431542,0.23819186605925474,0.20222430572024605,0.18129595779470503,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
154,0.16107423162322534,0.2223175281291766,0.23636609602991984,0.20019624159677368,0.18004590262090442,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
155,0.16618589832507202,0.22225082025281873,0.23454785136397985,0.19820127958285738,0.17881415047527194,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
156,0.17129751609664873,0.22212495908752966,0.23273810722031693,0.19623904935241224,0.17760036824309236,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
157,0.17640565211920178,0.22194306942000033,0.2309378067379459,0.1943092095407537,0.17640426218209837,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
158,0.1815069064229943,0.22170819699190106,0.22914786631462686,0.19241145002505894,0.17522558024541884,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
159,0.1865978961388344,0.22142331466575738,0.2273691809104369,0.19054549414265487,0.17406411414231662,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
160,0.19167523832189992,0.22109133089915523,0.22560262915124837,0.1887111006017336,0.17291970102596294,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
161,0.19673553373476843,0.22071509874215353,0.223849077938563,0.18690806484543548,0.17179222473907965,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
162,0.20177535397950444,0.2202974235823305,0.2221093862617471,0.18513621967676322,0.17068161649965471,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
163,0.20679123379445513,0.21984106842746834,0.2203844079480984,0.18339543501057934,0.1695878548193988,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
164,0.2117796694323982,0.21934875634487483,0.21867499315409827,0.18168561666081784,0.1685109644078108,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
165,0.2167371231166409,0.2188231704237687,0.2169819884752061,0.18000670409271272,0.16745101389167166,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
166,0.22166003287922398,0.2182669520301675,0.21530623562148593,0.1783586671015303,0.16640811236759245,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
167,0.22654482674128548,0.21768269809409124,0.2136485686794991,0.17674150146092094,0.165382405024203,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
168,0.23138794017890071,0.2170729578104314,0.21200981007200737,0.17515522372426326,0.16437406821439715,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
169,0.2361858360099143,0.21644022868059984,0.2103907654383211,0.17359986551363363,0.1633833043575311,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
