,lightspeed00::Probabilities::Post,lightspeed00::Probabilities::3rdStair,lightspeed00::Probabilities::2ndStair,lightspeed00::Probabilities::1stStair,lightspeed00::Probabilities::Pre,lightspeed00::FrameCount,lightspeed00::SpaceStep,lightspeed00::TimeStep,lightspeed00::PointCount,lightspeed00::RegionLength::Post,lightspeed00::RegionLength::3rdStair,lightspeed00::RegionLength::2ndStair,lightspeed00::RegionLength::1stStair,lightspeed00::RegionLength::Pre,packetStartX,packetStartY,initialWaveNumber,standardDeviation
100,2.8354400939853713e-38,9.447672047121156e-22,5.203660274348835e-10,0.004681973510500718,0.9953180259691334,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
101,3.647439516492621e-38,1.1160606061959224e-21,5.735789418974124e-10,0.004876862012213804,0.9951231374142072,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
102,4.6908777438510645e-38,1.3181391339745693e-21,6.321033363859976e-10,0.005078909353634632,0.9949210900142621,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
103,6.031373501631829e-38,1.5564814097815516e-21,6.964548813969119e-10,0.005288333604087274,0.9947116656994578,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
104,7.753042629982955e-38,1.8375304915665413e-21,7.671977466219259e-10,0.00550535753915736,0.9944946416936451,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
105,9.963679256490612e-38,2.16886160729474e-21,8.449489897389116e-10,0.005730208603827504,0.9942697905512233,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
106,1.2801378469022784e-37,2.559378715865228e-21,9.303833404553287e-10,0.0059631189759274525,0.9940368800936893,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
107,1.6442998571503372e-37,3.019544752077081e-21,1.0242384000766152e-09,0.006204325625166727,0.9937956733505948,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
108,2.111496990492005e-37,3.5616511871144005e-21,1.1273202719385362e-09,0.006454070258485838,0.9935459286141939,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
109,2.7107096553378413e-37,4.2001335936614534e-21,1.2405096835532742e-09,0.006712599322073958,0.9932873994374161,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
110,3.479017370945817e-37,4.9519409786157445e-21,1.3647686460469326e-09,0.006980164071903561,0.9930198345633277,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
111,4.4638466674051016e-37,5.8369677911523225e-21,1.5011476609191844e-09,0.007257020528466137,0.9927429779703862,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
112,5.725838248423242e-37,6.878559131349562e-21,1.6507935343865428e-09,0.007543429420879723,0.9924565689283267,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
113,7.3425027147765e-37,8.10410151204677e-21,1.81495787963795e-09,0.00783965625987973,0.9921603419251622,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
114,9.41287980631486e-37,9.545713287090658e-21,1.9950063233353133e-09,0.00814597134258844,0.9918540266624053,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
115,1.2063474264168087e-36,1.124105121035221e-20,2.1924284568318195e-09,0.008462649645438724,0.9915373481621328,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
116,1.54558155956397e-36,1.3234252620803707e-20,2.4088486455340395e-09,0.00878997083601077,0.9912100267551407,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
117,1.9796082626437742e-36,1.5577035641785842e-20,2.64603774742605e-09,0.009128219311494708,0.9908717780424676,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
118,2.5347352212827054e-36,1.8329983155781907e-20,2.905925758651052e-09,0.009477684078530996,0.9905223130155433,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
119,3.2445182484356965e-36,2.1564041078099558e-20,3.1906155152596804e-09,0.00983865869415755,0.9901613381152269,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
120,4.1517431340665516e-36,2.5362266358454943e-20,3.5023975631852336e-09,0.010211441338087527,0.9897885551595149,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
121,5.310944988977837e-36,2.9821865063366283e-20,3.8437661999415956e-09,0.010596334735766008,0.9894036614204681,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
122,6.791609372111169e-36,3.505656792773951e-20,4.2174367927280295e-09,0.010993646010285206,0.9890063497722782,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
123,8.68223786626631e-36,4.1199399083358206e-20,4.626364562158967e-09,0.011403686710013922,0.9885963086636219,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
124,1.109550895928519e-35,4.840590137303328e-20,5.073764867836848e-09,0.011826772783866913,0.9881732221423686,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
125,1.4174826250465748e-35,5.685789164692249e-20,5.563135050352638e-09,0.012263224385092352,0.9877367700517726,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
126,1.8102624071704157e-35,6.676783291213134e-20,6.098278079332062e-09,0.012713365829116937,0.987286628072605,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
127,2.3110899117682585e-35,7.838392297362223e-20,6.683328133374797e-09,0.013177525642001003,0.986822467674671,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
128,2.9494560990684935e-35,9.199601316440769e-20,7.322778101475471e-09,0.013656036380608468,0.9863439562966135,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
129,3.7628352516869444e-35,1.0794249124732541e-19,8.02150924959422e-09,0.014149234466819835,0.9858507575116711,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
130,4.798828885325438e-35,1.266182844457723e-19,8.784823328422459e-09,0.014657460227065539,0.9853425309881111,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
131,6.117881047461756e-35,1.48484159088459e-19,9.618477108499868e-09,0.015181057770178247,0.9848189326113447,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
132,7.796715346503516e-35,1.740775226939611e-19,1.0528719508626259e-08,0.01572037472994735,0.9842796147413333,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
133,9.93268268233898e-35,2.0402497078862713e-19,1.1522331750467115e-08,0.016275762258558788,0.9837242262191094,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
134,1.2649256653935172e-34,2.390568532255939e-19,1.260667062181388e-08,0.016847575015393187,0.9831524123779363,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
135,1.610297411774847e-34,2.800241748440795e-19,1.3789714857877516e-08,0.017436170876642777,0.9825638153336425,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
136,2.0492195772430033e-34,3.279182027815163e-19,1.508011514665282e-08,0.01804191078522403,0.9819580741346611,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
137,2.6068159979661034e-34,3.838932079082743e-19,1.6487248086864877e-08,0.018665158782503903,0.9813348247302478,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
138,3.3148927985066173e-34,4.492928234222385e-19,1.8021273999245288e-08,0.019306281759481903,0.9806937002192441,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
139,4.213697869832591e-34,5.256805880171451e-19,1.969319902510311e-08,0.019965649171930593,0.9800343311348706,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
140,5.354141295644553e-34,6.148753351062487e-19,2.1514942170609597e-08,0.02064363307741591,0.9793563454076417,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
141,6.800597620879423e-34,7.18992171662409e-19,2.349940722430983e-08,0.02134060802077382,0.9786593684798193,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
142,8.634441584910122e-34,8.404899055457588e-19,2.5660559698286586e-08,0.02205695064665618,0.977943023692784,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
143,1.095850667944162e-33,9.822259344553677e-19,2.8013509728353144e-08,0.02279303960083447,0.9772069323856558,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
144,1.390270155875233e-33,1.147519743893907e-18,3.0574601183140444e-08,0.02354925551725347,0.9764507139081452,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
145,1.763107537177149e-33,1.3402263150022433e-18,3.336150680972544e-08,0.024325980627906234,0.9756739860105873,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
146,2.2350693801186375e-33,1.5648209777907285e-18,3.639333039737633e-08,0.02512359850145372,0.974876365105216,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
147,2.8322777373011116e-33,1.826497475748057e-18,3.969071678994083e-08,0.025942494112814945,0.9740574661964685,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
148,3.587666868646527e-33,2.131281217654278e-18,4.327596936211207e-08,0.026783053581840792,0.9732169031421899,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
149,4.542734554787871e-33,2.486160020271937e-18,4.717317555050645e-08,0.02764566372949027,0.9723542890973342,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
150,5.749739130402551e-33,2.8992350386428755e-18,5.140834195593049e-08,0.028530712056643367,0.9714692365350147,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
151,7.274457768443613e-33,3.379894901208695e-18,5.600953890427084e-08,0.02943858663529128,0.9705613573551699,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
152,9.199651846254904e-33,3.93901649751851e-18,6.100705439146517e-08,0.030369675588809285,0.9696302634041364,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
153,1.1629422285013142e-32,4.5891964915415695e-18,6.643355935215939e-08,0.031324366912498354,0.968675566653942,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
154,1.4694681720306274e-32,5.345018171902677e-18,7.23242849800096e-08,0.03230304854087442,0.9676968791348407,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
155,1.8560022136259471e-32,6.2233588012251706e-18,7.871721127202679e-08,0.03330610790890779,0.9666938133738809,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
156,2.3432319933269623e-32,7.24374353431698e-18,8.565326842182462e-08,0.03433393151865215,0.9656659828280795,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
157,2.9571497316296374e-32,8.42875291857429e-18,9.317655314301533e-08,0.03538690500046332,0.9646130018229836,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
158,3.7303955889532013e-32,9.804491755429584e-18,1.0133455898490867e-07,0.03646541285078845,0.9635344858146528,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
159,4.703932453997521e-32,1.140112830977987e-17,1.1017842119954426e-07,0.03756983782995641,0.9624300519916223,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
160,5.929132958434464e-32,1.3253514432509311e-17,1.1976317950463446e-07,0.03870056091639792,0.9612993193204225,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
161,7.470380799177728e-32,1.5401898373089404e-17,1.3014805870321025e-07,0.039857961312071484,0.9601419085398698,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
162,9.408315667917996e-32,1.789274355279952e-17,1.413967659993523e-07,0.04104241582472939,0.9589574427785046,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
163,1.1843885232441047e-31,2.0779668985258863e-17,1.5357780862919856e-07,0.042254298528196045,0.9577455478939954,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
164,1.4903409030488599e-31,2.4124529163886782e-17,1.667648339860133e-07,0.04349398087968487,0.9565058523554812,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
165,1.8744908242606787e-31,2.7998653115250666e-17,1.8103698993000752e-07,0.044761831255865615,0.9552379877071444,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
166,2.3566014366614296e-31,3.248426564567225e-17,1.964793076612626e-07,0.04605821435150398,0.9539415891691883,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
167,2.9613840152559994e-31,3.76761175398063e-17,2.1318311210049571e-07,0.04738349129605658,0.9526162955208312,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
168,3.719728054263794e-31,4.3683354142188635e-17,2.3124645776566606e-07,0.04873801952002538,0.9512617492335167,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
169,4.67023160967483e-31,5.0631655876027207e-17,2.5077458943466977e-07,0.050122151999271634,0.949877597226139,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
170,5.8611024061709995e-31,5.866569035102259e-17,2.718804344368796e-07,0.05153623709209044,0.9484634910274751,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
171,7.352516841732371e-31,6.795192026541761e-17,2.9468512750219716e-07,0.052980618649925454,0.947019086664947,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
172,9.21954505092311e-31,7.868181616650972e-17,3.193185642407371e-07,0.054455635332875,0.9455440453485605,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
173,1.1555776459021811e-30,9.107553201014864e-17,3.4591998954599837e-07,0.055961620120059,0.9440380339599512,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
174,1.4477814003419833e-30,1.0538610968698138e-16,3.7463862680879223e-07,0.05749890057761801,0.9425007247837549,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
175,1.8130845159496275e-30,1.2190428467976055e-16,4.056343422639614e-07,0.059067798508410096,0.9409317958572476,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
176,2.2695548387787138e-30,1.409639763575534e-16,4.390783463339836e-07,0.06066862914750932,0.9393309317741444,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
177,2.8396656289901115e-30,1.6294856077936985e-16,4.751539430511149e-07,0.062301701237122586,0.9376978236089341,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
178,3.551357276025182e-30,1.882980330991699e-16,5.140573245417094e-07,0.063967317036904,0.9360321689057715,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
179,4.439353604245625e-30,2.1751717975761292e-16,5.559984059333691e-07,0.0656657714481451,0.934333672553449,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
180,5.546793687557049e-30,2.511849031085971e-16,6.012017138936001e-07,0.06739735175588962,0.9326020470423962,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
181,6.927254364571157e-30,2.8996485790648183e-16,6.499073331304426e-07,0.0691623379867238,0.9308370121059429,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
182,8.647255816850106e-30,3.3461757344594934e-16,7.023718999138807e-07,0.07096100228795549,0.9290382953401441,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
183,1.0789363338611966e-29,3.860142656608055e-16,7.588696512870655e-07,0.07279360820640202,0.9272056329239463,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
184,1.3456023644158802e-29,4.451525748517603e-16,8.196935449210835e-07,0.07466041101613385,0.9253387692903211,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
185,1.6774303306371816e-29,5.131744831460468e-16,8.851564384475228e-07,0.07656165752111804,0.9234374573224431,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
186,2.0901732513643402e-29,5.913867017939185e-16,9.555923264046648e-07,0.07849758507732002,0.9215014593303529,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
187,2.603350078888541e-29,6.812838714986212e-16,1.0313576581037902e-06,0.08046842166800676,0.9195305469743349,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
188,3.24113047707454e-29,7.845749503045417e-16,1.1128327336248698e-06,0.08247438624014805,0.9175245009271173,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
189,4.033421326555031e-29,9.032132007661081e-16,1.200423161766311e-06,0.08451568780868574,0.9154831117681517,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
190,5.017199951510876e-29,1.0394302664212106e-15,1.294561402209714e-06,0.08659252497478383,0.9134061804638129,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
191,6.238150004495782e-29,1.195774889896637e-15,1.3957084069021693e-06,0.08870508645733294,0.9112935178342592,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
192,7.752669431058157e-29,1.3751568639916766e-15,1.504355336385415e-06,0.09085355059472397,0.9091449450499384,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
193,9.630338389203502e-29,1.5808969051484256e-15,1.6210253599390023e-06,0.09303808441373121,0.9069602945609072,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
194,1.1956957402439524e-28,1.8167832543225907e-15,1.746275574204736e-06,0.09525884408939521,0.9047394096350286,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
195,1.4838294558367148e-28,2.087135864432776e-15,1.8806990208434634e-06,0.09751597511485074,0.9024821441861263,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
196,1.8404714640911736e-28,2.3968791356276802e-15,2.0249267863534574e-06,0.09980961119698747,0.9001883638762237,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
197,2.2816901348807327e-28,2.7516243475418297e-15,2.1796302284649697e-06,0.10213987416229481,0.8978579462074742,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
198,2.8272926591984396e-28,3.1577630474405957e-15,2.345523334046043e-06,0.10450687457371637,0.8954907799029462,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
199,3.5016962641796464e-28,3.622572746798754e-15,2.52336516803064e-06,0.10691071088570821,0.8930867657491203,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
200,4.334997861490798e-28,4.1543365359025825e-15,2.7139624470010076e-06,0.10935146875066222,0.8906458172868867,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
201,5.36428071803134e-28,4.762478453615951e-15,2.918172278753498e-06,0.11182922183771626,0.8881678599900004,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
202,6.6352016842367955e-28,5.457716542613728e-15,3.1369050187691434e-06,0.1143440316866998,0.8856528314082761,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
203,8.20391146461277e-28,6.252235805739287e-15,3.371127239298019e-06,0.11689594653978681,0.8831006823329677,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
204,1.0139372042735982e-27,7.159883694220336e-15,3.6218648846360405e-06,0.11948500173589485,0.8805113763992134,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
205,1.2526155747649995e-27,8.196390923199743e-15,3.890206588283648e-06,0.12211122023693645,0.877884889556467,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
206,1.5467839251066532e-27,9.37962066441057e-15,4.177307099442786e-06,0.12477461146885649,0.8752212112240343,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
207,1.909114849578511e-27,1.07298497956469e-14,4.484390897070564e-06,0.12747517106484862,0.8725203445442435,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
208,2.35510605779439e-27,1.2270086273595247e-14,4.812756022736773e-06,0.13021288192714925,0.8697823053168154,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
209,2.9037124331936222e-27,1.4026426881864584e-14,5.163778041054854e-06,0.13298771365510142,0.8670071225668434,650,0.01,2.5e-05,400,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,40.840704496667314,0.15
