,diagonal_cases_00::Probabilities::Post,diagonal_cases_00::Probabilities::3rdStair,diagonal_cases_00::Probabilities::2ndStair,diagonal_cases_00::Probabilities::1stStair,diagonal_cases_00::Probabilities::Pre,diagonal_cases_00::FrameCount,diagonal_cases_00::SpaceStep,diagonal_cases_00::TimeStep,diagonal_cases_00::PointCount,diagonal_cases_00::RegionLength::Post,diagonal_cases_00::RegionLength::3rdStair,diagonal_cases_00::RegionLength::2ndStair,diagonal_cases_00::RegionLength::1stStair,diagonal_cases_00::RegionLength::Pre,diagonal_cases_01::Probabilities::Post,diagonal_cases_01::Probabilities::3rdStair,diagonal_cases_01::Probabilities::2ndStair,diagonal_cases_01::Probabilities::1stStair,diagonal_cases_01::Probabilities::Pre,diagonal_cases_01::FrameCount,diagonal_cases_01::SpaceStep,diagonal_cases_01::TimeStep,diagonal_cases_01::PointCount,diagonal_cases_01::RegionLength::Post,diagonal_cases_01::RegionLength::3rdStair,diagonal_cases_01::RegionLength::2ndStair,diagonal_cases_01::RegionLength::1stStair,diagonal_cases_01::RegionLength::Pre,diagonal_cases_02::Probabilities::Post,diagonal_cases_02::Probabilities::3rdStair,diagonal_cases_02::Probabilities::2ndStair,diagonal_cases_02::Probabilities::1stStair,diagonal_cases_02::Probabilities::Pre,diagonal_cases_02::FrameCount,diagonal_cases_02::SpaceStep,diagonal_cases_02::TimeStep,diagonal_cases_02::PointCount,diagonal_cases_02::RegionLength::Post,diagonal_cases_02::RegionLength::3rdStair,diagonal_cases_02::RegionLength::2ndStair,diagonal_cases_02::RegionLength::1stStair,diagonal_cases_02::RegionLength::Pre
582,0.33688942868087524,0.1399942824566684,0.12239161231802113,0.1295719752276094,0.2711527013168258,650,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.32724415947263047,0.14938459924115238,0.12391043913516216,0.12031213450808727,0.27914866764296786,650,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.3290457628147199,0.13385524746693103,0.14017843854814116,0.147574471196607,0.2493460799736011,650,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
583,0.338517872220016,0.13938433458887883,0.12137508200188596,0.12881637642053387,0.27190633476868525,650,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.3296447748960263,0.14867159664910215,0.12187717586501425,0.1196003822694292,0.28020607032042805,650,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.33062387408370164,0.13409385926981104,0.1403378225734885,0.14710661552392915,0.2478378285490696,650,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
584,0.33928957641515267,0.13875255046168986,0.12083969860826145,0.1279978849866283,0.2731202895282676,650,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.3314512472529114,0.14767997391002496,0.12013777682512274,0.11900642045768421,0.28172458155425667,650,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.33134683246383473,0.13481400212939415,0.1405442445292215,0.14655759208500374,0.24673732879254576,650,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
585,0.3395048305005337,0.1384082092597559,0.12063574015746055,0.12725852059303458,0.27419269948921543,650,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.3327991217075543,0.14671789038434863,0.11873442346908081,0.11863471571759711,0.2831138487214193,650,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.33155819227868205,0.13608926750895714,0.14062637631458763,0.1460753798782045,0.24565078401956872,650,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
586,0.339557743558478,0.13853106920470765,0.12053382418614642,0.1267567955584086,0.27462056749225916,650,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.3339253185696117,0.1460389270029881,0.11765008501159628,0.11854356145198693,0.28384210796381715,650,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.3317650159957766,0.13780385387181227,0.1403331137387085,0.1458819898824571,0.24421602651124535,650,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
587,0.33986174670916885,0.1390996428488576,0.120215789722438,0.12666398955493688,0.2741588311645987,650,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.3351378427375693,0.14575235789796936,0.11672415007944345,0.11877133276961735,0.28361431651540053,650,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.3324022754866545,0.13974483177937858,0.13943384004724402,0.14619233240481253,0.24222672028191045,650,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
588,0.340781404693109,0.13992664365345975,0.11932972140354947,0.12713219427400402,0.2728300359758778,650,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.33678934012891737,0.1457880432278367,0.11562688486718181,0.1193692407912355,0.28242649098482847,650,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.33363929858366115,0.14170537886652532,0.13787537078207482,0.14710636573676003,0.23967358603097855,650,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
589,0.34251988629539903,0.14077060454302057,0.11761914274607312,0.12822222364320704,0.2708681427723001,650,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.33917743029298136,0.14593626816958238,0.11398749483920965,0.12040273016414743,0.28049607653407926,650,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.3353553916921243,0.14351486102200356,0.13588187617393224,0.14852023950489182,0.2367276316070481,650,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
590,0.3450062396886663,0.14143202769409324,0.1150617083066742,0.12982793726297148,0.26867208704759504,650,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.3423911231373119,0.1459403811168176,0.11162454566546702,0.12188739541841165,0.2781565546619918,650,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.33725830293848136,0.1450047427151582,0.13390220805946138,0.15011661342264343,0.2337181328642555,650,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
591,0.3479162935835542,0.14175204005670616,0.11194128683459935,0.1316545120267221,0.26673586749841816,650,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.3462307255656106,0.14557125206215207,0.10868254370385448,0.12368138749273697,0.2758340911756461,650,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.33907440508215586,0.14601823380717324,0.13234743877680563,0.15150145863535125,0.23105846369851413,650,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
592,0.350861439516719,0.14155524488510657,0.1088473143097273,0.13331134756643653,0.2654246537220105,650,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.35029349470045146,0.14463414246880016,0.10559166606789645,0.12544670012827772,0.27403399663457423,650,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.340696372091675,0.14648765183196763,0.1312985795111473,0.1524301864162105,0.22908721014899971,650,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
593,0.35357015246064305,0.14065879400897188,0.1065311835407758,0.13452859833962674,0.2647112716499824,650,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.3542149692149115,0.14297971001309198,0.10284633137260767,0.12683640130438945,0.2731225880949995,650,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.34215404170816954,0.14648267961564185,0.13055498553099848,0.15291714350149252,0.2278911496436975,650,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
594,0.3559990212983655,0.13898951737877763,0.10532602477761409,0.13536217253738358,0.26432326400785916,650,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.3578596795510204,0.14057149680892478,0.100708342893085,0.1278170402721471,0.2730434404748227,650,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.34354116427051656,0.1462216088905662,0.12984246883592399,0.1531101285060326,0.22728462949696066,650,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
595,0.3582988228676429,0.13667612970695417,0.10487747295428682,0.1360839129702666,0.2640636615008496,650,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.36124447336508236,0.13752025734681977,0.0990982372558344,0.12872717679885948,0.273409855233404,650,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.34498681695180755,0.1460694039872918,0.12890092573909415,0.15305423759572442,0.22698861572608212,650,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
596,0.3606458842380902,0.13405335564600787,0.1047123413889509,0.13680470928287206,0.2637837094440789,650,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.3644440254308197,0.1340939454347882,0.09776228811572026,0.1298770930187774,0.27382264799989453,650,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.3465563814194294,0.14644592396781658,0.12759530501489696,0.15268967509519824,0.22671271450265904,650,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
