,Post-Barrier-Probabilities,Pre-Barrier-Probabilities,Intra-Barrier-Probabilities,Total-Probability,Time,spatialStep,temporalStep,courantNumber,pointCount,barrierStart,barrierWidth,potentialHeight,packetStartX,packetStartY,packetStandardDeviation,packetWaveNumber,constantStairwellLengthRatios,constantStairwellPotentialRatios,backend
10,3.313919349683323e-18,0.9999999999986876,1.3123422510965835e-12,1.0,0.00025,0.01,2.5e-05,1.0,100,0.35,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.35, 0.1, 0.03333333333333333, 0.03333333333333333, 0.25]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
11,6.651091842696529e-18,0.9999999999981287,1.8709831774725054e-12,0.9999999999999997,0.000275,0.01,2.5e-05,1.0,100,0.35,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.35, 0.1, 0.03333333333333333, 0.03333333333333333, 0.25]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
12,1.3162265323475468e-17,0.9999999999968164,3.1836280412145813e-12,1.0,0.00030000000000000003,0.01,2.5e-05,1.0,100,0.35,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.35, 0.1, 0.03333333333333333, 0.03333333333333333, 0.25]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
13,2.624519599966762e-17,0.9999999999941367,5.86332495042667e-12,1.0,0.00032500000000000004,0.01,2.5e-05,1.0,100,0.35,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.35, 0.1, 0.03333333333333333, 0.03333333333333333, 0.25]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
14,5.160667222560363e-17,0.9999999999893163,1.0683678870098337e-11,1.0,0.00035,0.01,2.5e-05,1.0,100,0.35,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.35, 0.1, 0.03333333333333333, 0.03333333333333333, 0.25]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
15,9.75477306100224e-17,0.9999999999812498,1.8750183270391098e-11,1.0,0.000375,0.01,2.5e-05,1.0,100,0.35,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.35, 0.1, 0.03333333333333333, 0.03333333333333333, 0.25]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
16,1.7503468029248586e-16,0.9999999999682448,3.175484145393745e-11,0.9999999999999999,0.0004,0.01,2.5e-05,1.0,100,0.35,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.35, 0.1, 0.03333333333333333, 0.03333333333333333, 0.25]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
17,2.9721709756854674e-16,0.9999999999478586,5.2141072136387076e-11,1.0,0.00042500000000000003,0.01,2.5e-05,1.0,100,0.35,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.35, 0.1, 0.03333333333333333, 0.03333333333333333, 0.25]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
18,4.781532891500294e-16,0.9999999999167293,8.327005758746058e-11,0.9999999999999998,0.00045000000000000004,0.01,2.5e-05,1.0,100,0.35,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.35, 0.1, 0.03333333333333333, 0.03333333333333333, 0.25]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
19,7.313919906867987e-16,0.9999999998704198,1.2957919562806052e-10,0.9999999999999997,0.000475,0.01,2.5e-05,1.0,100,0.35,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.35, 0.1, 0.03333333333333333, 0.03333333333333333, 0.25]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
20,1.0727501501928665e-15,0.9999999998032758,1.967235961653747e-10,1.0000000000000004,0.0005,0.01,2.5e-05,1.0,100,0.35,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.35, 0.1, 0.03333333333333333, 0.03333333333333333, 0.25]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
21,1.5440993449945495e-15,0.9999999997083047,2.9169385302793107e-10,1.0,0.0005250000000000001,0.01,2.5e-05,1.0,100,0.35,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.35, 0.1, 0.03333333333333333, 0.03333333333333333, 0.25]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
22,2.298692976507411e-15,0.9999999995770933,4.2290421395368587e-10,0.9999999999999998,0.00055,0.01,2.5e-05,1.0,100,0.35,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.35, 0.1, 0.03333333333333333, 0.03333333333333333, 0.25]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
23,3.768665323990068e-15,0.9999999993997482,6.002482991247498e-10,1.0000000000000002,0.000575,0.01,2.5e-05,1.0,100,0.35,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.35, 0.1, 0.03333333333333333, 0.03333333333333333, 0.25]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
24,6.8435574155444615e-15,0.9999999991648677,8.351252553676484e-10,0.9999999999999998,0.0006000000000000001,0.01,2.5e-05,1.0,100,0.35,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.35, 0.1, 0.03333333333333333, 0.03333333333333333, 0.25]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
25,1.3086347684301623e-14,0.9999999988595395,1.1404472103764829e-09,0.9999999999999998,0.000625,0.01,2.5e-05,1.0,100,0.35,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.35, 0.1, 0.03333333333333333, 0.03333333333333333, 0.25]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
26,2.511473695011887e-14,0.9999999984693261,1.5306489559556975e-09,1.0000000000000002,0.0006500000000000001,0.01,2.5e-05,1.0,100,0.35,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.35, 0.1, 0.03333333333333333, 0.03333333333333333, 0.25]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
27,4.72120324375324e-14,0.9999999979782198,2.02173286504019e-09,0.9999999999999999,0.000675,0.01,2.5e-05,1.0,100,0.35,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.35, 0.1, 0.03333333333333333, 0.03333333333333333, 0.25]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
28,8.622374870181498e-14,0.9999999973685179,2.6313956910393622e-09,0.9999999999999998,0.0007,0.01,2.5e-05,1.0,100,0.35,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.35, 0.1, 0.03333333333333333, 0.03333333333333333, 0.25]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
29,1.5282444660885518e-13,0.9999999966205486,3.3792985432475713e-09,1.0,0.0007250000000000001,0.01,2.5e-05,1.0,100,0.35,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.35, 0.1, 0.03333333333333333, 0.03333333333333333, 0.25]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
30,2.6326266499062866e-13,0.9999999957121809,4.287555931634219e-09,1.0,0.00075,0.01,2.5e-05,1.0,100,0.35,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.35, 0.1, 0.03333333333333333, 0.03333333333333333, 0.25]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
31,4.41705232387809e-13,0.9999999946180257,5.381532608216749e-09,1.0,0.0007750000000000001,0.01,2.5e-05,1.0,100,0.35,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.35, 0.1, 0.03333333333333333, 0.03333333333333333, 0.25]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
32,7.233122018453388e-13,0.9999999933082313,6.691045507825808e-09,1.0000000000000002,0.0008,0.01,2.5e-05,1.0,100,0.35,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.35, 0.1, 0.03333333333333333, 0.03333333333333333, 0.25]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
33,1.1581761796626039e-12,0.9999999917467725,8.252069297943418e-09,0.9999999999999999,0.000825,0.01,2.5e-05,1.0,100,0.35,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.35, 0.1, 0.03333333333333333, 0.03333333333333333, 0.25]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
34,1.8162460951906286e-12,0.9999999898891486,1.0109035149659324e-08,1.0,0.0008500000000000001,0.01,2.5e-05,1.0,100,0.35,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.35, 0.1, 0.03333333333333333, 0.03333333333333333, 0.25]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
35,2.793324392352711e-12,0.9999999876794134,1.231779293983817e-08,0.9999999999999997,0.000875,0.01,2.5e-05,1.0,100,0.35,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.35, 0.1, 0.03333333333333333, 0.03333333333333333, 0.25]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
36,4.218185974983113e-12,0.9999999850465008,1.4949281226752997e-08,1.0000000000000002,0.0009000000000000001,0.01,2.5e-05,1.0,100,0.35,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.35, 0.1, 0.03333333333333333, 0.03333333333333333, 0.25]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
37,6.260787541803473e-12,0.9999999818998131,1.8093926169498925e-08,1.0,0.000925,0.01,2.5e-05,1.0,100,0.35,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.35, 0.1, 0.03333333333333333, 0.03333333333333333, 0.25]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
38,9.141432333126491e-12,0.9999999781240766,2.186678220609371e-08,1.0000000000000002,0.00095,0.01,2.5e-05,1.0,100,0.35,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.35, 0.1, 0.03333333333333333, 0.03333333333333333, 0.25]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
39,1.3140631776023927e-11,0.9999999735734155,2.6413443860278543e-08,1.0,0.0009750000000000001,0.01,2.5e-05,1.0,100,0.35,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.35, 0.1, 0.03333333333333333, 0.03333333333333333, 0.25]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
40,1.86092493020703e-11,0.9999999680645886,3.191680222139112e-08,1.0,0.001,0.01,2.5e-05,1.0,100,0.35,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.35, 0.1, 0.03333333333333333, 0.03333333333333333, 0.25]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
41,2.597831639513925e-11,0.9999999613692367,3.860478484699423e-08,0.9999999999999999,0.001025,0.01,2.5e-05,1.0,100,0.35,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.35, 0.1, 0.03333333333333333, 0.03333333333333333, 0.25]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
42,3.576772035953483e-11,0.9999999532049407,4.6759291451885406e-08,0.9999999999999999,0.0010500000000000002,0.01,2.5e-05,1.0,100,0.35,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.35, 0.1, 0.03333333333333333, 0.03333333333333333, 0.25]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
43,4.859275556127649e-11,0.9999999432247999,5.672660732562655e-08,1.0,0.001075,0.01,2.5e-05,1.0,100,0.35,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.35, 0.1, 0.03333333333333333, 0.03333333333333333, 0.25]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
44,6.516730895186787e-11,0.9999999310051977,6.892963501855413e-08,1.0,0.0011,0.01,2.5e-05,1.0,100,0.35,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.35, 0.1, 0.03333333333333333, 0.03333333333333333, 0.25]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
