,Post-Barrier-Probabilities,Pre-Barrier-Probabilities,Intra-Barrier-Probabilities,Total-Probability,Time,spatialStep,temporalStep,courantNumber,pointCount,barrierStart,barrierWidth,potentialHeight,packetStartX,packetStartY,packetStandardDeviation,packetWaveNumber,backend
143,0.06451238806434394,0.6298572809669037,0.30563033096875236,1.0,0.003575,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
144,0.06720796027908865,0.6240434357887531,0.30874860393215814,0.9999999999999999,0.0036000000000000003,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
145,0.06996658476350918,0.618255273417545,0.31177814181894564,0.9999999999999999,0.003625,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
146,0.07278775832653882,0.612494274700626,0.31471796697283516,1.0,0.00365,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
147,0.07567091026969819,0.6067618658090859,0.317567223921216,1.0,0.0036750000000000003,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
148,0.07861540088392882,0.6010594092281272,0.32032518988794406,1.0,0.0037,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
149,0.08162052055493521,0.5953881946784909,0.322991284766574,1.0,0.003725,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
150,0.08468548998046832,0.5897494323620697,0.3255650776574619,0.9999999999999999,0.0037500000000000003,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
151,0.08780946195081267,0.5841442503193159,0.32804628772987116,0.9999999999999998,0.003775,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
152,0.09099152496517338,0.5785736968131475,0.3304347782216794,1.0000000000000002,0.0038,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
153,0.09423070871413644,0.5730387474781639,0.3327305438076996,0.9999999999999999,0.0038250000000000003,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
154,0.09752599118515713,0.5675403157875444,0.33493369302729836,0.9999999999999999,0.00385,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
155,0.10087630688796347,0.5620792644918109,0.3370444286202257,1.0,0.003875,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
156,0.10428055547086262,0.5566564154176252,0.3390630291115122,1.0,0.0039000000000000003,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
157,0.10773760983825477,0.5512725555100445,0.3409898346517007,1.0,0.0039250000000000005,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
158,0.11124632286170726,0.5459284379798596,0.342825239158433,0.9999999999999998,0.00395,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
159,0.11480553191243473,0.5406247786872916,0.34456968940027377,1.0,0.003975,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
160,0.11841406074259825,0.5353622490680677,0.3462236901893341,1.0,0.004,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
161,0.12207071862828106,0.5301414678465819,0.3477878135251369,0.9999999999999998,0.004025,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
162,0.12577429712444727,0.5249629941262902,0.3492627087492625,1.0,0.00405,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
163,0.12952356520051553,0.5198273240923982,0.35064911070708626,1.0,0.0040750000000000005,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
164,0.13331726385790368,0.5147348925503966,0.35194784359169995,1.0000000000000002,0.0041,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
165,0.13715410149288795,0.5096860791766985,0.35315981933041357,1.0,0.004125,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
166,0.14103275119209763,0.5046812181078008,0.35428603070010173,1.0,0.00415,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
167,0.14495185084603945,0.4997206086186468,0.3553275405353137,1.0,0.004175,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
168,0.14891000648276312,0.4948045243712498,0.35628546914598686,0.9999999999999998,0.004200000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
169,0.1529057986516707,0.4899332190919935,0.35716098225633597,1.0,0.0042250000000000005,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
170,0.15693779111399297,0.4851069275215033,0.35795528136450383,1.0,0.00425,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
171,0.16100454062915964,0.48032586181695597,0.35866959755388433,1.0,0.004275,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
172,0.16510460637478738,0.4755902048664203,0.35930518875879247,1.0000000000000002,0.0043,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
173,0.1692365575732196,0.4709001028146849,0.3598633396120955,1.0,0.004325,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
174,0.17339897822877282,0.4662556592593273,0.3603453625118999,1.0,0.004350000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
175,0.1775904684354281,0.46165693306220457,0.36075259850236735,1.0,0.004375,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
176,0.18180964238660446,0.45710394068498456,0.3610864169284109,1.0,0.0044,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
177,0.18605512387758277,0.45259666267253057,0.36134821344988655,1.0,0.004425,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
178,0.1903255406071632,0.4481350527165037,0.3615394066763332,1.0000000000000002,0.00445,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
179,0.19461951884168546,0.4437190469829068,0.3616614341754076,0.9999999999999998,0.004475,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
180,0.19893567992640587,0.4393485713297224,0.36171574874387175,1.0,0.0045000000000000005,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
181,0.2032726397231734,0.43502354468719806,0.3617038155896285,0.9999999999999999,0.004525,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
182,0.20762901140652484,0.430743878012089,0.3616271105813862,1.0,0.00455,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
183,0.21200341130654565,0.4265094695045258,0.36148711918892873,1.0000000000000002,0.004575,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
184,0.21639446680351362,0.4223201978330045,0.361285335363482,1.0000000000000002,0.0046,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
185,0.22080082480049995,0.4181759156658765,0.36102325953362363,1.0,0.004625000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
186,0.22522115913812174,0.41407644569518,0.3607023951666983,1.0,0.0046500000000000005,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
187,0.22965417552243098,0.41002158057721283,0.3603242439003561,0.9999999999999999,0.004675,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
188,0.23409861308008195,0.4060110870184018,0.359890299901516,0.9999999999999998,0.0047,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
189,0.23855324241160997,0.40204471297749006,0.35940204461089975,0.9999999999999998,0.004725,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
190,0.24301686080505477,0.3981221960304007,0.3588609431645443,0.9999999999999998,0.00475,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
191,0.24748828591459449,0.39424327062424536,0.35826844346116016,1.0,0.004775000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
192,0.25196634955523023,0.39040767230611506,0.3576259781386545,0.9999999999999998,0.0048000000000000004,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
193,0.25644989323037537,0.38661513793025737,0.3569349688393672,1.0,0.004825,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
194,0.2609377665890358,0.38286540205841796,0.3561968313525464,1.0,0.00485,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
195,0.26542882929094547,0.3791581909178484,0.35541297979120606,0.9999999999999999,0.004875,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
196,0.2699219559132979,0.3754932160140682,0.3545848280726342,1.0000000000000002,0.0049,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
197,0.2744160427744058,0.37187016957176716,0.353713787653827,1.0,0.0049250000000000006,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
198,0.2789100150687653,0.36828872337280116,0.35280126155843333,0.9999999999999998,0.00495,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
199,0.28340283262169164,0.36474853147965053,0.351848635898658,1.0000000000000002,0.004975,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
200,0.2878934929015166,0.36124923612389104,0.35085727097459235,1.0,0.005,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
201,0.29238103059889387,0.35779047507004996,0.34982849433105623,1.0,0.005025,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
202,0.29686451393734464,0.3543718883206038,0.3487635977420514,0.9999999999999998,0.005050000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
203,0.3013430387018376,0.3509931222426118,0.34766383905555054,0.9999999999999999,0.0050750000000000005,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
204,0.3058157215447231,0.347653830013827,0.3465304484414499,1.0,0.0051,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
205,0.31028169429630315,0.34435366845394494,0.345364637249752,1.0000000000000002,0.005125,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
206,0.3147401007279509,0.3410922924457666,0.34416760682628234,0.9999999999999998,0.00515,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
207,0.3191900965653732,0.33786934888888276,0.342940554545744,1.0,0.005175,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
208,0.3236308526959327,0.3346844722362502,0.34168467506781697,0.9999999999999999,0.005200000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
209,0.3280615606734994,0.3315372831259306,0.34040115620057004,1.0,0.0052250000000000005,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
210,0.3324814390157319,0.3284273906176466,0.33909117036662145,0.9999999999999999,0.00525,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
211,0.3368897385788319,0.32535439738973576,0.3377558640314324,1.0,0.005275,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
212,0.3412857455461945,0.32231790630600676,0.3363963481477989,1.0,0.0053,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
213,0.34566878121199446,0.319317526330079,0.33501369245792667,1.0,0.005325,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
214,0.35003819859968904,0.31635287599447975,0.33360892540583126,1.0,0.005350000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
215,0.3543933767958958,0.3134235834460008,0.33218303975810354,1.0000000000000002,0.0053750000000000004,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
216,0.3587337144805109,0.3105292832082756,0.3307370023112136,1.0,0.0054,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
217,0.3630586243361386,0.30766961085346733,0.32927176481039394,0.9999999999999999,0.005425,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
218,0.3673675297662146,0.30484419742327895,0.32778827281050654,1.0,0.00545,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
219,0.3716598647052953,0.3020526654900548,0.3262874698046501,1.0000000000000002,0.005475,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
220,0.3759350764442124,0.29929462819120484,0.3247702953645829,1.0000000000000002,0.0055000000000000005,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
221,0.3801926305601868,0.29656969158152086,0.3232376778582922,0.9999999999999998,0.005525,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
222,0.38443201647064973,0.2938774595497587,0.3216905239795917,1.0,0.00555,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
223,0.3886527519727624,0.29121753970670156,0.3201297083205361,1.0,0.005575,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
224,0.3928543854251755,0.28858954835455797,0.31855606622026655,1.0,0.0056,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
225,0.39703649489208737,0.2859931129818381,0.31697039212607453,1.0,0.005625000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
226,0.4011986844218429,0.2834278715657365,0.31537344401242073,1.0000000000000002,0.0056500000000000005,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
227,0.4053405784360178,0.28089346901923185,0.31376595254475037,1.0,0.005675,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
228,0.4094618157293431,0.2783895520495569,0.31214863222110006,1.0,0.0057,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
229,0.41356204467370505,0.27591576420025554,0.3105221911260392,0.9999999999999998,0.005725,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
230,0.417640920857815,0.2734717427643956,0.3088873363777896,1.0000000000000002,0.00575,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
231,0.42169810768808597,0.27105711860702053,0.30724477370489345,1.0,0.005775000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
232,0.42573327962940744,0.2686715189421604,0.30559520142843194,0.9999999999999998,0.0058000000000000005,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
233,0.4297461270143416,0.2663145721177226,0.3039393008679358,1.0,0.005825,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
234,0.43373636090690804,0.2639859128077965,0.3022777262852953,0.9999999999999999,0.00585,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
235,0.437703716501971,0.2616851859053246,0.3006110975927045,1.0,0.005875,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
236,0.4416479539789748,0.25941204786842104,0.298939998152604,0.9999999999999998,0.0059,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
237,0.44556885648114214,0.2571661651394269,0.2972649783794309,0.9999999999999999,0.005925000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
238,0.4494662257331277,0.25494721023971123,0.29558656402716105,1.0,0.00595,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
239,0.45333987649277346,0.25275485691705163,0.2939052665901749,1.0,0.005975,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
240,0.4571896313604034,0.2505887760220566,0.29222159261753994,1.0,0.006,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
241,0.461015317351566,0.24844863351345164,0.2905360491349823,1.0,0.006025,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
242,0.4648167651109709,0.24633409124270444,0.2888491436463244,0.9999999999999998,0.006050000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
243,0.4685938108586431,0.2442448102147877,0.2871613789265693,1.0,0.0060750000000000005,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
244,0.4723463003465103,0.24218045519192347,0.28547324446156624,1.0,0.0061,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
245,0.4760740935110466,0.24014069907348135,0.2837852074154719,0.9999999999999999,0.006125,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
246,0.4797770683151337,0.2381252255834231,0.2820977061014432,1.0,0.00615,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
247,0.4834551225338295,0.23613372938965857,0.28041114807651196,1.0,0.006175,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
248,0.48710817286891245,0.2341659136664944,0.2787259134645933,1.0000000000000002,0.006200000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
249,0.4907361515845038,0.2322214859862062,0.2770423624292902,1.0000000000000002,0.0062250000000000005,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
250,0.49433900160131466,0.2303001539829464,0.2753608444157391,1.0000000000000002,0.00625,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
251,0.4979166714480008,0.22840162228143035,0.2736817062705687,0.9999999999999999,0.006275,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
252,0.5014691115028176,0.22652559171950254,0.2720052967776799,1.0,0.0063,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
253,0.5049962725537268,0.22467176109078105,0.2703319663554921,0.9999999999999999,0.006325,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
254,0.5084981069864809,0.22283983077011138,0.2686620622434078,1.0,0.006350000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
255,0.5119745721043701,0.22102950695015017,0.2669959209454796,1.0,0.0063750000000000005,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
256,0.5154256344400249,0.21924050502369946,0.26533386053627556,0.9999999999999998,0.0064,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
257,0.5188512736318387,0.21747255095948698,0.2636761754086743,1.0,0.006425,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
258,0.5222514845876232,0.21572538022994064,0.26202313518243603,0.9999999999999998,0.00645,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
259,0.525626277198637,0.21399873470495415,0.26037498809640885,1.0,0.006475000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
260,0.528975673633684,0.2122923586211299,0.25873196774518614,1.0,0.006500000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
261,0.532299703997791,0.21060599503199176,0.257094300970217,0.9999999999999998,0.006525,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
262,0.5355984016442112,0.2089393839509054,0.2554622144048834,1.0,0.00655,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
263,0.5388717995230138,0.20729226279402227,0.2538359376829641,1.0000000000000002,0.006575,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
264,0.5421199286097232,0.20566436892729204,0.25221570246298486,1.0000000000000002,0.0066,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
265,0.5453428187974177,0.2040554433941334,0.2506017378084489,1.0,0.006625000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
266,0.5485405018650356,0.2024652345000437,0.2489942636349207,1.0,0.0066500000000000005,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
267,0.5517130154916741,0.2008934999983936,0.24739348450993207,0.9999999999999997,0.006675,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
268,0.55486040696982,0.19934000713147854,0.24579958589870166,1.0000000000000002,0.0067,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
269,0.5579827353798223,0.19780453054434655,0.2442127340758309,0.9999999999999998,0.006725,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
270,0.5610800714899561,0.196286848829991,0.2426330796800528,0.9999999999999999,0.00675,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
271,0.5641524953786784,0.19478674092571258,0.24106076369560903,1.0,0.006775000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
272,0.5672000924997612,0.1933039836112037,0.23949592388903496,0.9999999999999999,0.0068000000000000005,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
273,0.5702229493950116,0.19183835095713156,0.23793869964785705,1.0000000000000002,0.006825,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
274,0.5732211503548588,0.1903896158803571,0.23638923376478393,0.9999999999999998,0.00685,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
275,0.576194776011028,0.18895755321973837,0.23484767076923369,1.0,0.006875,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
276,0.5791439042212662,0.18754194321761145,0.23331415256112215,0.9999999999999997,0.006900000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
277,0.5820686128717322,0.18614257416562116,0.23178881296264667,1.0,0.006925000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
278,0.5849689836131919,0.18475924329002127,0.23027177309678667,0.9999999999999999,0.0069500000000000004,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
279,0.587845105260706,0.1833917555880873,0.22876313915120683,1.0,0.006975,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
280,0.5906970757151647,0.18203992105076863,0.22726300323406656,0.9999999999999999,0.007,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
281,0.5935250017615661,0.18070355126374557,0.22577144697468857,1.0000000000000002,0.007025,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
282,0.5963289967955758,0.17938245658135782,0.2242885466230661,0.9999999999999998,0.007050000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
283,0.599109177199607,0.17807644484942822,0.22281437795096484,1.0,0.0070750000000000006,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
284,0.6018656585201121,0.1767853220911794,0.2213490193887085,0.9999999999999999,0.0071,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
285,0.6045985526544858,0.1755088948650876,0.2198925524804265,0.9999999999999999,0.007125,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
286,0.6073079669213608,0.17424697340981823,0.21844505966882094,1.0,0.00715,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
287,0.6099940052704774,0.17299937442387422,0.2170066203056482,0.9999999999999999,0.007175,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
288,0.612656771191292,0.17176592247659808,0.2155773063321099,1.0,0.007200000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
289,0.6152963713344438,0.1705464495489965,0.2141571791165598,1.0000000000000002,0.0072250000000000005,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
290,0.6179129186446776,0.1693407928720572,0.21274628848326527,1.0,0.00725,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
291,0.6205065339813581,0.16814879183072387,0.211344674187918,1.0,0.007275,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
